id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label,is_closure_node,domain_analysis_end_year
graphene_2d_materials::https://openalex.org/W4243376506,1990,Comments on current publications,graphene_2d_materials,Machine Learning in Materials Science,100500,0,,W4243376506,10.1016/0278-2316(90)90029-f,0,Machine Learning in Materials Science,Machine Learning in Materials Science,0,2014
graphene_2d_materials::https://openalex.org/W20717599,1994,Health Locus of Control尺度開発の歴史(社会科学編),graphene_2d_materials,Graphene research and applications,100373,0,,W20717599,10.1039/c0nr00248h,0,Graphene research and applications,Graphene research and applications,0,2014
graphene_2d_materials::https://openalex.org/W4244555199,1992,Recent trends in antidegradants for rubbers,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,100056,0,,W4244555199,10.1016/0306-3747(92)90386-e,0,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques,0,2014
graphene_2d_materials::https://openalex.org/W2023302585,1993,Grain size dependence of critical current densities in hot isostatically pressed SnMo/sub 6/S/sub 8/,graphene_2d_materials,Magnetic and transport properties of perovskites and related materials,100505,0,,W2023302585,10.1109/77.233361,11,Magnetic and transport properties of perovskites and related materials,Magnetic and transport properties of perovskites and related materials,0,2014
graphene_2d_materials::https://openalex.org/W4205300890,1992,Study of fatigue crack propagation behaviour based on crack opening displacement distributions (noting the residual stress distribution near a notch),graphene_2d_materials,Tribology and Wear Analysis,100828,0,,W4205300890,10.1016/0142-1123(92)90331-6,0,Tribology and Wear Analysis,Tribology and Wear Analysis,0,2014
graphene_2d_materials::https://openalex.org/W27782254,1990,Robotic inspection of reactor internals and fuel transfer channel,graphene_2d_materials,Power Line Inspection Robots,100691,0,,W27782254,10.1039/c6cp05569a,0,Power Line Inspection Robots,Power Line Inspection Robots,0,2014
graphene_2d_materials::https://openalex.org/W19392393,1993,Luis Bonafoux: archicrítico periodista muy literario,graphene_2d_materials,Comparative Literary Analysis and Criticism,100185,0,,W19392393,10.1103/physrevlett.102.136810,0,Comparative Literary Analysis and Criticism,Comparative Literary Analysis and Criticism,0,2014
graphene_2d_materials::https://openalex.org/W21715782,1990,"Nómina de las pardinas, partidas y casas de Agüero",graphene_2d_materials,Archaeological and Historical Studies,100097,0,,W21715782,10.1088/0953-8984/21/34/344207,0,Archaeological and Historical Studies,Archaeological and Historical Studies,0,2014
graphene_2d_materials::https://openalex.org/W142685229,1994,La corresponsabilidad fiscal,graphene_2d_materials,"Finance, Taxation, and Governance",100317,0,,W142685229,10.1021/acsami.6b12495,0,"Finance, Taxation, and Governance","Finance, Taxation, and Governance",0,2014
graphene_2d_materials::https://openalex.org/W2324093420,1991,Tribological behavior of contact surfaces under high-temperature helium gas environment. 1st report. Fretting friction and wear characteristics.,graphene_2d_materials,Mechanical stress and fatigue analysis,100525,0,,W2324093420,10.1299/kikaic.57.1352,0,Mechanical stress and fatigue analysis,Mechanical stress and fatigue analysis,0,2014
graphene_2d_materials::https://openalex.org/W2978699134,1994,Friction and Wear Characteristics of Gears in High Vacuum.,graphene_2d_materials,Engineering Applied Research,100294,0,,W2978699134,10.1299/kikaic.60.2422,0,Engineering Applied Research,Engineering Applied Research,0,2014
graphene_2d_materials::https://openalex.org/W26703780,1990,Niet bij techniek alleen,graphene_2d_materials,Clinical practice guidelines implementation,100174,0,,W26703780,10.1021/acsami.5b11597,0,Clinical practice guidelines implementation,Clinical practice guidelines implementation,0,2014
graphene_2d_materials::https://openalex.org/W1645873319,1993,Pulsed-laser deposition of niobium diselenide thin films,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,100157,0,,W1645873319,10.1063/1.44862,0,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films,0,2014
graphene_2d_materials::https://openalex.org/W28157332,1991,Salario social y familia a la luz de la ética,graphene_2d_materials,Social Sciences and Policies,100762,0,,W28157332,10.1021/acsnano.6b08435,0,Social Sciences and Policies,Social Sciences and Policies,0,2014
graphene_2d_materials::https://openalex.org/W4210490408,1994,Barytes fillers,graphene_2d_materials,Electromagnetic wave absorption materials,100284,0,,W4210490408,10.1016/0306-3747(94)90379-4,0,Electromagnetic wave absorption materials,Electromagnetic wave absorption materials,0,2014
graphene_2d_materials::https://openalex.org/W35950982,1992,Notion de chaos : approche dynamique et problemes d'identification,graphene_2d_materials,Mathematical Dynamics and Fractals,100521,0,,W35950982,10.1021/acsami.2c07575,0,Mathematical Dynamics and Fractals,Mathematical Dynamics and Fractals,0,2014
graphene_2d_materials::https://openalex.org/W4239485136,1994,Subject index of volume 249,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,100157,0,,W4239485136,10.1016/0040-6090(94)90775-7,0,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films,0,2014
graphene_2d_materials::https://openalex.org/W328494836,1993,"LB-Deposited, Side-Chain Substituted Polyaniline, Polypyrrole and the Corresponding Monomers, Studied by STM",graphene_2d_materials,Conducting polymers and applications,100195,0,,W328494836,,0,Conducting polymers and applications,Conducting polymers and applications,0,2014
graphene_2d_materials::https://openalex.org/W2147570010,1991,A constraint based approach to automatic design of analog cells,graphene_2d_materials,VLSI and FPGA Design Techniques,100835,0,,W2147570010,10.1145/127601.127722,11,VLSI and FPGA Design Techniques,VLSI and FPGA Design Techniques,0,2014
graphene_2d_materials::https://openalex.org/W29664492,1991,Studies on Active-Passive Transition behaviour of Stainless Steels,graphene_2d_materials,Hydrogen embrittlement and corrosion behaviors in metals,100418,0,,W29664492,10.1039/c8nr00034d,0,Hydrogen embrittlement and corrosion behaviors in metals,Hydrogen embrittlement and corrosion behaviors in metals,0,2014
graphene_2d_materials::https://openalex.org/W4233731459,1994,Powder prices,graphene_2d_materials,Tribology and Wear Analysis,100828,0,,W4233731459,10.1016/0026-0657(94)90213-5,0,Tribology and Wear Analysis,Tribology and Wear Analysis,0,2014
graphene_2d_materials::https://openalex.org/W4250895641,1993,Powder prices,graphene_2d_materials,Tribology and Wear Analysis,100828,0,,W4250895641,10.1016/0026-0657(93)90769-o,0,Tribology and Wear Analysis,Tribology and Wear Analysis,0,2014
graphene_2d_materials::https://openalex.org/W225693941,1993,Langmuir-Blodgett films of 3-alkyl pyrroles studied by STM. Technical report. [STM (scanning tunelling microscopy)],graphene_2d_materials,Molecular Junctions and Nanostructures,100572,0,,W225693941,,0,Molecular Junctions and Nanostructures,Molecular Junctions and Nanostructures,0,2014
graphene_2d_materials::https://openalex.org/W1985160038,1994,"Magnetic resonance studies of intercalated, two-dimensional transition metal chalcogenophosphate lattices",graphene_2d_materials,Crystal Structures and Properties,100212,0,,W1985160038,10.1016/0927-7757(93)02622-l,5,Crystal Structures and Properties,Crystal Structures and Properties,0,2014
graphene_2d_materials::https://openalex.org/W35764608,1990,"The Science/Technology/Society Movement in the United States: Its Origins, Evolution, and Rationale.",graphene_2d_materials,"Research, Science, and Academia",100730,0,,W35764608,10.1038/s41377-022-00885-7,32,"Research, Science, and Academia","Research, Science, and Academia",0,2014
graphene_2d_materials::https://openalex.org/W2034467783,1994,Synthesis and luminescence properties of CdPS3 intercalated with rare earth cations,graphene_2d_materials,Chalcogenide Semiconductor Thin Films,100157,0,,W2034467783,10.1016/0022-3697(94)90178-3,6,Chalcogenide Semiconductor Thin Films,Chalcogenide Semiconductor Thin Films,0,2014
graphene_2d_materials::https://openalex.org/W30421344,1994,El vino tinto y el colesterol: Efectos antiarterioscleróticos,graphene_2d_materials,Atherosclerosis and Cardiovascular Diseases,100110,0,,W30421344,10.1186/s11671-018-2771-3,0,Atherosclerosis and Cardiovascular Diseases,Atherosclerosis and Cardiovascular Diseases,0,2014
graphene_2d_materials::https://openalex.org/W2329406087,1990,NQR and Low-Field NMR of <sup>181</sup>Ta in the Low-Temperature CDW State of 2 H-TaS<sub>2</sub>,graphene_2d_materials,Organic and Molecular Conductors Research,100627,0,,W2329406087,10.1515/zna-1990-3-433,3,Organic and Molecular Conductors Research,Organic and Molecular Conductors Research,0,2014
graphene_2d_materials::https://openalex.org/W1493917395,1993,Langmuir-Blodgett Films of 3-Alkyl Pyrroles Studied by STM,graphene_2d_materials,Surface Chemistry and Catalysis,100792,0,,W1493917395,,0,Surface Chemistry and Catalysis,Surface Chemistry and Catalysis,0,2014
graphene_2d_materials::https://openalex.org/W35021339,1991,Organización de los contenidos en los libros de texto: aplicación de dos modelos de análisis,graphene_2d_materials,E-Learning and Knowledge Management,100252,0,,W35021339,10.1021/acsabm.9b00581,0,E-Learning and Knowledge Management,E-Learning and Knowledge Management,0,2014
graphene_2d_materials::https://openalex.org/W2080063214,1994,The role of clay minerals in durability of rocks observations on basaltic rocks,graphene_2d_materials,Building materials and conservation,100135,0,,W2080063214,10.1016/0169-1317(94)90001-9,19,Building materials and conservation,Building materials and conservation,0,2014
graphene_2d_materials::https://openalex.org/W1014626702,1992,Reserves and production data for selected ore deposits in the United States found in the files of the Anaconda Copper Company,graphene_2d_materials,Mining Techniques and Economics,100566,0,,W1014626702,10.3133/ofr922,9,Mining Techniques and Economics,Mining Techniques and Economics,0,2014
graphene_2d_materials::https://openalex.org/W3036777487,1993,High-resolution microscopy of carbon nanotubes,graphene_2d_materials,Carbon Nanotubes in Composites,100144,0,,W3036777487,10.1017/s0424820100149635,0,Carbon Nanotubes in Composites,Carbon Nanotubes in Composites,0,2014
graphene_2d_materials::https://openalex.org/W3001801297,1992,Three dimensional apparel CAD system,graphene_2d_materials,3D Shape Modeling and Analysis,100002,0,,W3001801297,10.1145/142920.134019,86,3D Shape Modeling and Analysis,3D Shape Modeling and Analysis,0,2014
graphene_2d_materials::https://openalex.org/W37100250,1993,El Sindicalismo Internacional en Movimiento. Nuevos panoramas,graphene_2d_materials,Latin American socio-political dynamics,100475,0,,W37100250,10.1016/j.chemosphere.2023.138766,0,Latin American socio-political dynamics,Latin American socio-political dynamics,0,2014
graphene_2d_materials::https://openalex.org/W2051453881,1990,Drifting continents and endemic goitre in northern Pakistan.,graphene_2d_materials,Thyroid Disorders and Treatments,100816,0,,W2051453881,10.1136/bmj.300.6738.1507,27,Thyroid Disorders and Treatments,Thyroid Disorders and Treatments,0,2014
graphene_2d_materials::https://openalex.org/W1500927185,1993,Properties of Interfacial Tribo-Films,graphene_2d_materials,Tribology and Wear Analysis,100828,0,,W1500927185,,0,Tribology and Wear Analysis,Tribology and Wear Analysis,0,2014
graphene_2d_materials::https://openalex.org/W32632430,1991,Las regiones agricolas de Cuba,graphene_2d_materials,Historical and socio-economic studies of Spain and related regions,100405,0,,W32632430,10.1039/d0cc02635b,0,Historical and socio-economic studies of Spain and related regions,Historical and socio-economic studies of Spain and related regions,0,2014
graphene_2d_materials::https://openalex.org/W33164014,1994,Solid-State Local Oscillator Sources for 600-900 GHz,graphene_2d_materials,Superconducting and THz Device Technology,100789,0,,W33164014,10.1039/d0cp04258g,0,Superconducting and THz Device Technology,Superconducting and THz Device Technology,0,2014
graphene_2d_materials::https://openalex.org/W2072208349,1990,The way to overcome the difficulty in Re-Os dating of molybdenite.,graphene_2d_materials,Geology and Paleoclimatology Research,100358,0,,W2072208349,10.2183/pjab.66.173,5,Geology and Paleoclimatology Research,Geology and Paleoclimatology Research,0,2014
graphene_2d_materials::https://openalex.org/W2087436676,1991,Membranes as Biomaterials,graphene_2d_materials,Surface Modification and Superhydrophobicity,100793,0,,W2087436676,10.1295/polymj.23.551,21,Surface Modification and Superhydrophobicity,Surface Modification and Superhydrophobicity,0,2014
graphene_2d_materials::https://openalex.org/W4248507666,1994,Production of diamond containing functionally graded materials by SHS,graphene_2d_materials,Diamond and Carbon-based Materials Research,100228,0,,W4248507666,10.1016/0026-0657(94)91445-1,0,Diamond and Carbon-based Materials Research,Diamond and Carbon-based Materials Research,0,2014
graphene_2d_materials::https://openalex.org/W4239056683,1990,"US 4,906,681 Antistatic agent for PVC",graphene_2d_materials,Polymer Science and PVC,100680,0,,W4239056683,10.1016/0306-3747(90)90463-c,0,Polymer Science and PVC,Polymer Science and PVC,0,2014
graphene_2d_materials::https://openalex.org/W38526444,1993,Pattern settlement at hospitals,graphene_2d_materials,Manufacturing Process and Optimization,100510,0,,W38526444,10.1039/d3cp05589b,0,Manufacturing Process and Optimization,Manufacturing Process and Optimization,0,2014
graphene_2d_materials::https://openalex.org/W39634849,1994,INFRARED SPECTRA OF THE HYDROXYSULFONYL RADICAL $HOSO_{2}$ (THE PRECURSOR TO ACID RAIN) AND SULFURIC ACID IN SOLID ARGON AT 12K.,graphene_2d_materials,Advanced Data Processing Techniques,100025,0,,W39634849,10.1515/nanoph-2024-0108,0,Advanced Data Processing Techniques,Advanced Data Processing Techniques,0,2014
graphene_2d_materials::https://openalex.org/W2015609288,1990,·P-13 The requirements of a multicentered clinical trial designed to evaluate spinal implants: Industry and FDA perspectives,graphene_2d_materials,biodegradable polymer synthesis and properties,100864,0,,W2015609288,10.1016/0197-2456(90)90112-f,0,biodegradable polymer synthesis and properties,biodegradable polymer synthesis and properties,0,2014
