paper_id,title,domain,year,primary_field,profile_type,control_tier,n_controls
ipsc_reprogramming::https://openalex.org/W2055137058,Enhancing Osteogenic Differentiation of Mouse Embryonic Stem Cells by Nanofibers,ipsc_reprogramming,2009,Electrospun Nanofibers in Biomedical Applications,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2111888351,Embryonic stem cell differentiation: emergence of a new era in biology and medicine,ipsc_reprogramming,2005,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,164
ipsc_reprogramming::https://openalex.org/W2082578275,Osteogenic Differentiation of Mouse Embryonic Stem Cells and Mouse Embryonic Fibroblasts in a Three-Dimensional Self-Assembling Peptide Scaffold,ipsc_reprogramming,2006,Supramolecular Self-Assembly in Materials,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1986607765,Can cellular models revolutionize drug discovery in Parkinson's disease?,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2168472139,Progenitor/stem cells give rise to liver cancer due to aberrant TGF-β and IL-6 signaling,ipsc_reprogramming,2008,Cancer Cells and Metastasis,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2042633640,Chromatin in pluripotent embryonic stem cells and differentiation,ipsc_reprogramming,2006,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,170
ipsc_reprogramming::https://openalex.org/W1982527650,Retinoic Acid and Bone Morphogenetic Protein Signaling Synergize to Efficiently Direct Epithelial Differentiation of Human Embryonic Stem Cells,ipsc_reprogramming,2007,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,72
ipsc_reprogramming::https://openalex.org/W2072675597,Potential of embryonic stem cells,ipsc_reprogramming,2001,Pluripotent Stem Cells Research,future_top_decile,field_year,129
ipsc_reprogramming::https://openalex.org/W1930010684,Neural differentiation of mouse embryonic stem cells grown in monolayer,ipsc_reprogramming,2002,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,53
ipsc_reprogramming::https://openalex.org/W2128382826,Human Wharton’s Jelly Stem Cells Have Unique Transcriptome Profiles Compared to Human Embryonic Stem Cells and Other Mesenchymal Stem Cells,ipsc_reprogramming,2010,Mesenchymal stem cell research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1982542585,A Novel Role for Vascular Endothelial Growth Factor as an Autocrine Survival Factor for Embryonic Stem Cells during Hypoxia,ipsc_reprogramming,2004,Angiogenesis and VEGF in Cancer,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1988432563,Designing materials to direct stem-cell fate,ipsc_reprogramming,2009,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2030535403,"Neural induction, the default model and embryonic stem cells",ipsc_reprogramming,2002,Developmental Biology and Gene Regulation,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1985817852,Directing Stem Cell Differentiation into the Chondrogenic Lineage In Vitro,ipsc_reprogramming,2004,Osteoarthritis Treatment and Mechanisms,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2005744447,"Generation of functional platelets from human embryonic stem cells in vitro via ES-sacs, VEGF-promoted structures that concentrate hematopoietic progenitors",ipsc_reprogramming,2008,3D Printing in Biomedical Research,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1994088950,Derivation and Potential Applications of Human Embryonic Stem Cells,ipsc_reprogramming,2002,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,54
ipsc_reprogramming::https://openalex.org/W2065339494,MicroRNA-9 Coordinates Proliferation and Migration of Human Embryonic Stem Cell-Derived Neural Progenitors,ipsc_reprogramming,2010,MicroRNA in disease regulation,future_top_decile,field_all_years,56
ipsc_reprogramming::https://openalex.org/W2151982005,Application of induced pluripotent stem (iPS) cells in periodontal tissue regeneration,ipsc_reprogramming,2010,Tissue Engineering and Regenerative Medicine,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2124486107,Systems-level dynamic analyses of fate change in murine embryonic stem cells,ipsc_reprogramming,2009,CRISPR and Genetic Engineering,future_top_decile,field_year,76
ipsc_reprogramming::https://openalex.org/W2162904965,Induced pluripotent stem cell models of the genomic imprinting disorders Angelman and Prader–Willi syndromes,ipsc_reprogramming,2010,Genetic Syndromes and Imprinting,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1993579134,REST maintains self-renewal and pluripotency of embryonic stem cells,ipsc_reprogramming,2008,RNA Interference and Gene Delivery,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2099697301,Hematopoietic and Endothelial Differentiation of Human Induced Pluripotent Stem Cells,ipsc_reprogramming,2009,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,420
ipsc_reprogramming::https://openalex.org/W2036614929,Hedgehog controls neural stem cells through p53‐independent regulation of Nanog,ipsc_reprogramming,2010,Hedgehog Signaling Pathway Studies,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2097613600,POU5F1 (OCT3/4) identifies cells with pluripotent potential in human germ cell tumors.,ipsc_reprogramming,2003,Renal and related cancers,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2159884201,An intrinsic mechanism of corticogenesis from embryonic stem cells,ipsc_reprogramming,2008,Neurogenesis and neuroplasticity mechanisms,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W2071505994,"Pluripotent Stem Cells – Model of Embryonic Development, Tool for Gene Targeting, and Basis of Cell Therapy",ipsc_reprogramming,2002,Pluripotent Stem Cells Research,future_top_decile,field_year_refbin,54
ipsc_reprogramming::https://openalex.org/W2055021850,Increased apoptosis in differentiating p27-deficient mouse embryonic stem cells,ipsc_reprogramming,2004,Cancer-related Molecular Pathways,future_top_decile,all_non_landmark,5920
ipsc_reprogramming::https://openalex.org/W1966083128,Epigenetic modifications in pluripotent and differentiated cells,ipsc_reprogramming,2010,Epigenetics and DNA Methylation,future_top_decile,field_all_years,58
ipsc_reprogramming::https://openalex.org/W2138340289,Genetic engineering of mouse embryonic stem cells by Nurr1 enhances differentiation and maturation into dopaminergic neurons,ipsc_reprogramming,2002,Nuclear Receptors and Signaling,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2147308966,Retrieval models for question and answer archives,transformer_foundation_models,2008,Expert finding and Q&A systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2127408419,Integrating multiple document features in language models for expert finding,transformer_foundation_models,2009,Expert finding and Q&A systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1707124376,Morphology-based language modeling for arabic speech recognition,transformer_foundation_models,2004,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W1527575280,Unifying Visual-Semantic Embeddings with Multimodal Neural Language Models,transformer_foundation_models,2014,Multimodal Machine Learning Applications,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2154851992,DeepWalk,transformer_foundation_models,2014,Topic Modeling,future_top_decile,field_year3,67
transformer_foundation_models::https://openalex.org/W2161563551,Statistical language modeling for information retrieval,transformer_foundation_models,2005,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2162095066,A Taxonomy of External and Internal Attention,transformer_foundation_models,2010,Neural and Behavioral Psychology Studies,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2107370612,Latent concept expansion using markov random fields,transformer_foundation_models,2007,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2017835938,Exploiting syntactic structure of queries in a language modeling approach to IR,transformer_foundation_models,2003,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1965154800,Strategies for training large scale neural network language models,transformer_foundation_models,2011,Topic Modeling,future_top_decile,field_year3,94
transformer_foundation_models::https://openalex.org/W2130917146,Scaling shrinkage-based language models,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,125
transformer_foundation_models::https://openalex.org/W2154137718,A survey on the application of recurrent neural networks to statistical language modeling,transformer_foundation_models,2014,Topic Modeling,future_top_decile,field_year3,67
transformer_foundation_models::https://openalex.org/W2159748844,Language Model and Speaking Rate Adaptation for Spontaneous Presentation Speech Recognition,transformer_foundation_models,2004,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2111305191,A bit of progress in language modeling,transformer_foundation_models,2001,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W2130395434,Cluster-based retrieval using language models,transformer_foundation_models,2004,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1889624880,How to Construct Deep Recurrent Neural Networks,transformer_foundation_models,2013,Music and Audio Processing,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1594264430,Statistical Language Models of Lithuanian Based on Word Clustering and Morphological Decomposition,transformer_foundation_models,2004,Natural Language Processing Techniques,future_top_decile,field_year_refbin,59
transformer_foundation_models::https://openalex.org/W2133459682,Meteor Universal: Language Specific Translation Evaluation for Any Target Language,transformer_foundation_models,2014,Natural Language Processing Techniques,future_top_decile,field_year,264
transformer_foundation_models::https://openalex.org/W2160825952,Dependence language model for information retrieval,transformer_foundation_models,2004,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W101576916,Iterative language model estimation: efficient data structure &amp; algorithms,transformer_foundation_models,2008,Speech Recognition and Synthesis,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W1529121676,Constraint selection for topic-based MDI adaptation of language models,transformer_foundation_models,2009,Topic Modeling,future_top_decile,field_year3,66
transformer_foundation_models::https://openalex.org/W2402268235,LSTM neural networks for language modeling,transformer_foundation_models,2012,Speech Recognition and Synthesis,future_top_decile,field_year3,76
transformer_foundation_models::https://openalex.org/W2157331557,Learning Phrase Representations using RNN Encoder–Decoder for Statistical Machine Translation,transformer_foundation_models,2014,Natural Language Processing Techniques,future_top_decile,field_year_refbin,99
transformer_foundation_models::https://openalex.org/W1577263324,Effectiveness of the backoff hierarchical class n-gram language models to model unseen events in speech recognition,transformer_foundation_models,2004,Natural Language Processing Techniques,future_top_decile,field_year_refbin,59
transformer_foundation_models::https://openalex.org/W2095629250,Active learning: theory and applications to automatic speech recognition,transformer_foundation_models,2005,Machine Learning and Algorithms,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2169583766,Parsimonious language models for information retrieval,transformer_foundation_models,2004,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1976519809,The latent words language model,transformer_foundation_models,2012,Natural Language Processing Techniques,future_top_decile,field_year_refbin,135
transformer_foundation_models::https://openalex.org/W1591801644,Recurrent Neural Network Regularization,transformer_foundation_models,2014,Neural Networks and Applications,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1480662687,Bootstrapping language models for dialogue systems,transformer_foundation_models,2006,Speech and dialogue systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2964335273,How to Construct Deep Recurrent Neural Networks,transformer_foundation_models,2014,Music and Audio Processing,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1980448785,Variations on language modeling for information retrieval,transformer_foundation_models,2005,Natural Language Processing Techniques,future_top_decile,field_year_refbin,96
transformer_foundation_models::https://openalex.org/W101286142,Improved neural network based language modelling and adaptation,transformer_foundation_models,2010,Speech Recognition and Synthesis,future_top_decile,field_year3,72
transformer_foundation_models::https://openalex.org/W2078179100,Multi-speaker language modeling,transformer_foundation_models,2004,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2042980227,LDA-based document models for ad-hoc retrieval,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2173880944,Improving LVCSR system combination using neural network language model cross adaptation,transformer_foundation_models,2011,Speech Recognition and Synthesis,future_top_decile,field_year3,78
transformer_foundation_models::https://openalex.org/W2141540671,Minimum word error based discriminative training of language models,transformer_foundation_models,2005,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2233624460,Taking Statistical Machine Translation to the Student Translator,transformer_foundation_models,2012,Natural Language Processing Techniques,future_top_decile,field_year_refbin,56
transformer_foundation_models::https://openalex.org/W1963912989,Inferential language models for information retrieval,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2162432120,An exploration of proximity measures in information retrieval,transformer_foundation_models,2007,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1970689298,Continuous space language models,transformer_foundation_models,2006,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2112752961,Self-supervised discriminative training of statistical language models,transformer_foundation_models,2009,Speech Recognition and Synthesis,future_top_decile,field_year3,63
transformer_foundation_models::https://openalex.org/W174630521,Monolingual Machine Translation for Paraphrase Generation,transformer_foundation_models,2004,Natural Language Processing Techniques,future_top_decile,field_year_refbin,59
transformer_foundation_models::https://openalex.org/W179707045,Efficient estimation of maximum entropy language models with n-gram features: an SRILM extension,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,84
transformer_foundation_models::https://openalex.org/W2118090838,Bilingual Word Embeddings for Phrase-Based Machine Translation,transformer_foundation_models,2013,Natural Language Processing Techniques,future_top_decile,field_year_refbin,142
transformer_foundation_models::https://openalex.org/W2076798679,Phrase classes in two-level language models for ASR,transformer_foundation_models,2009,Speech and dialogue systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2097560587,Recent innovations in speech-to-text transcription at SRI-ICSI-UW,transformer_foundation_models,2006,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2054045793,Language models based on semantic composition,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,125
transformer_foundation_models::https://openalex.org/W2153081451,Reading level assessment using support vector machines and statistical language models,transformer_foundation_models,2005,Natural Language Processing Techniques,future_top_decile,field_year_refbin,96
transformer_foundation_models::https://openalex.org/W2107334351,Translating queries into snippets for improved query expansion,transformer_foundation_models,2008,Web Data Mining and Analysis,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2399981156,CSLM — a modular open-source continuous space language modeling toolkit,transformer_foundation_models,2013,Natural Language Processing Techniques,future_top_decile,field_year_refbin,70
transformer_foundation_models::https://openalex.org/W2071315630,Random forests and the data sparseness problem in language modeling,transformer_foundation_models,2006,Natural Language Processing Techniques,future_top_decile,field_year,256
transformer_foundation_models::https://openalex.org/W2169657490,Efficacy of a constantly adaptive language modeling technique for web-scale applications,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,125
transformer_foundation_models::https://openalex.org/W2166221226,Hybrid language models using mixed types of sub-lexical units for open vocabulary German LVCSR,transformer_foundation_models,2011,Natural Language Processing Techniques,future_top_decile,field_year_refbin,133
transformer_foundation_models::https://openalex.org/W87260881,Compressing Trigram Language Models With Golomb Coding,transformer_foundation_models,2007,Algorithms and Data Compression,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1498651602,Improve latent semantic analysis based language model by integrating multiple level knowledge,transformer_foundation_models,2002,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W2117444496,Query language modeling for voice search,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,130
transformer_foundation_models::https://openalex.org/W2135175918,Using query contexts in information retrieval,transformer_foundation_models,2007,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2096072088,A joint language model with fine-grain syntactic tags,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,125
transformer_foundation_models::https://openalex.org/W1522553155,Active Learning and Crowd-Sourcing for Machine Translation,transformer_foundation_models,2010,Machine Learning and Algorithms,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2091466535,Data Driven Approach for Language Model Adaptation using Stepwise Relative Entropy Minimization,transformer_foundation_models,2007,Topic Modeling,future_top_decile,field_year3,59
transformer_foundation_models::https://openalex.org/W2142999328,Query expansion using term relationships in language models for information retrieval,transformer_foundation_models,2005,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W1974515274,Performance prediction for exponential language models,transformer_foundation_models,2009,Topic Modeling,future_top_decile,field_year3,66
transformer_foundation_models::https://openalex.org/W2139975583,Hidden Markov model-based ensemble methods for offline handwritten text line recognition,transformer_foundation_models,2008,Handwritten Text Recognition Techniques,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2007553631,Hierarchical Pitman-Yor language models for ASR in meetings,transformer_foundation_models,2007,Speech Recognition and Synthesis,future_top_decile,field_year3,55
transformer_foundation_models::https://openalex.org/W2002430834,Dynamic language modeling for European Portuguese,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,133
transformer_foundation_models::https://openalex.org/W2155794909,Randomized Language Models via Perfect Hash Functions,transformer_foundation_models,2008,Topic Modeling,future_top_decile,field_year3,60
transformer_foundation_models::https://openalex.org/W2129971563,Language model information retrieval with document expansion,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2079152520,A comparative study on methods of Weighted language model training for reranking lvcsr N-best hypotheses,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,84
transformer_foundation_models::https://openalex.org/W2166697331,Automatic lecture transcription by exploiting presentation slide information for language model adaptation,transformer_foundation_models,2008,Video Analysis and Summarization,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W194986311,Measuring the Influence of Long Range Dependencies with Neural Network Language Models,transformer_foundation_models,2012,Topic Modeling,future_top_decile,field_year3,84
transformer_foundation_models::https://openalex.org/W2757704557,Proceedings of the NAACL-HLT 2012 Workshop: Will We Ever Really Replace the N-gram Model? On the Future of Language Modeling for HLT,transformer_foundation_models,2012,Natural Language Processing Techniques,future_top_decile,field_year_refbin,61
transformer_foundation_models::https://openalex.org/W2950635152,Learning Phrase Representations using RNN Encoder-Decoder for Statistical Machine Translation,transformer_foundation_models,2014,Natural Language Processing Techniques,future_top_decile,field_year_refbin,73
transformer_foundation_models::https://openalex.org/W2171361956,Multimodal Neural Language Models,transformer_foundation_models,2014,Multimodal Machine Learning Applications,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1828724394,BilBOWA: Fast Bilingual Distributed Representations without Word Alignments,transformer_foundation_models,2014,Topic Modeling,future_top_decile,field_year3,67
transformer_foundation_models::https://openalex.org/W1986182807,Estimation methods for ranking recent information,transformer_foundation_models,2011,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2129703168,Association pattern language modeling,transformer_foundation_models,2006,Natural Language Processing Techniques,future_top_decile,field_year_refbin,126
transformer_foundation_models::https://openalex.org/W2118776487,Learning Longer Memory in Recurrent Neural Networks,transformer_foundation_models,2014,Domain Adaptation and Few-Shot Learning,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W3082576806,Using Neural Network Language Models for LVCSR,transformer_foundation_models,2004,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2027445772,"Corpus structure, language models, and ad hoc information retrieval",transformer_foundation_models,2004,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W2400801499,Recurrent neural networks for language understanding,transformer_foundation_models,2013,Topic Modeling,future_top_decile,field_year,56
transformer_foundation_models::https://openalex.org/W2168859760,Statistical Language Models for Information Retrieval A Critical Review,transformer_foundation_models,2008,Topic Modeling,future_top_decile,field_year3,60
transformer_foundation_models::https://openalex.org/W1787338159,Paraphrase generation as monolingual translation: data and evaluation,transformer_foundation_models,2010,Natural Language Processing Techniques,future_top_decile,field_year_refbin,84
transformer_foundation_models::https://openalex.org/W2252235528,Enriching Cold Start Personalized Language Model Using Social Network Information,transformer_foundation_models,2014,Topic Modeling,future_top_decile,field_year3,67
transformer_foundation_models::https://openalex.org/W2110372834,Automatic learning of language model structure,transformer_foundation_models,2004,Natural Language Processing Techniques,future_top_decile,field_year_refbin,59
transformer_foundation_models::https://openalex.org/W2571803900,Features for Factored Language Models for Code-Switching Speech,transformer_foundation_models,2014,Speech and dialogue systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2127602683,Style &amp; topic language model adaptation using HMM-LDA,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2076006872,User language model for collaborative personalized search,transformer_foundation_models,2009,Recommender Systems and Techniques,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2107420359,Sentence Correction Incorporating Relative Position and Parse Template Language Models,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,108
transformer_foundation_models::https://openalex.org/W2010575929,Context-sensitive semantic smoothing for the language modeling approach to genomic IR,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2110228239,The Imagination of Crowds: Conversational AAC Language Modeling using Crowdsourcing and Large Data Sources,transformer_foundation_models,2011,Tracheal and airway disorders,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2005902041,A Bayesian Interpretation of Interpolated Kneser-Ney,transformer_foundation_models,2006,Data Management and Algorithms,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1575384945,Deep Neural Network Language Models,transformer_foundation_models,2012,Speech Recognition and Synthesis,future_top_decile,field_year3,76
transformer_foundation_models::https://openalex.org/W2161199684,Approximate inference: A sampling based modeling technique to capture complex dependencies in a language model,transformer_foundation_models,2012,Speech Recognition and Synthesis,future_top_decile,field_year3,76
transformer_foundation_models::https://openalex.org/W2030760474,Linear discriminant model for information retrieval,transformer_foundation_models,2005,Natural Language Processing Techniques,future_top_decile,field_year_refbin,96
transformer_foundation_models::https://openalex.org/W2098355803,Recurrent neural network language modeling for code switching conversational speech,transformer_foundation_models,2013,Speech and dialogue systems,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1991995555,Distributed language modeling for<i>N</i>-best list re-ranking,transformer_foundation_models,2006,Topic Modeling,future_top_decile,field_year3,57
transformer_foundation_models::https://openalex.org/W2164492273,Half-Context Language Models,transformer_foundation_models,2011,Topic Modeling,future_top_decile,field_year3,94
transformer_foundation_models::https://openalex.org/W2126725946,Exploiting Similarities among Languages for Machine Translation,transformer_foundation_models,2013,Natural Language Processing Techniques,future_top_decile,field_year_refbin,66
transformer_foundation_models::https://openalex.org/W2084929085,An analysis on document length retrieval trends in language modeling smoothing,transformer_foundation_models,2007,Topic Modeling,future_top_decile,field_year3,59
transformer_foundation_models::https://openalex.org/W3005855585,Code completion with statistical language models,transformer_foundation_models,2014,Software Engineering Research,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2056492762,Topic-Dependent Language Model with Voting on Noun History,transformer_foundation_models,2010,Speech Recognition and Synthesis,future_top_decile,field_year3,72
transformer_foundation_models::https://openalex.org/W2097828466,Generation by Inverting a Semantic Parser that Uses Statistical Machine Translation,transformer_foundation_models,2007,Natural Language Processing Techniques,future_top_decile,field_year_refbin,131
transformer_foundation_models::https://openalex.org/W148400104,Growing an n-gram language model,transformer_foundation_models,2005,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2133564696,Neural Machine Translation by Jointly Learning to Align and Translate,transformer_foundation_models,2014,Natural Language Processing Techniques,future_top_decile,field_year,264
transformer_foundation_models::https://openalex.org/W2171928131,Extensions of recurrent neural network language model,transformer_foundation_models,2011,Topic Modeling,future_top_decile,field_year3,94
transformer_foundation_models::https://openalex.org/W2136780519,Web resources for language modeling in conversational speech recognition,transformer_foundation_models,2007,Natural Language Processing Techniques,future_top_decile,field_year,304
transformer_foundation_models::https://openalex.org/W2031284124,Dirichlet Class Language Models for Speech Recognition,transformer_foundation_models,2010,Speech Recognition and Synthesis,future_top_decile,field_year3,72
transformer_foundation_models::https://openalex.org/W2136515308,Unsupervised learning of dependency structure for language modeling,transformer_foundation_models,2003,Natural Language Processing Techniques,future_top_decile,field_year3,190
transformer_foundation_models::https://openalex.org/W2103589071,Morphology-based language modeling for conversational Arabic speech recognition,transformer_foundation_models,2005,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W1985676901,K-component recurrent neural network language models using curriculum learning,transformer_foundation_models,2013,Natural Language Processing Techniques,future_top_decile,field_year_refbin,117
transformer_foundation_models::https://openalex.org/W151364351,Web-based language modelling for automatic lecture transcription,transformer_foundation_models,2007,Natural Language Processing Techniques,future_top_decile,field_year_refbin,108
transformer_foundation_models::https://openalex.org/W2121733076,Improving Handwritten Chinese Text Recognition by Unsupervised Language Model Adaptation,transformer_foundation_models,2012,Handwritten Text Recognition Techniques,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W1505680913,Compositional Morphology for Word Representations and Language Modelling,transformer_foundation_models,2014,Topic Modeling,future_top_decile,field_year3,67
transformer_foundation_models::https://openalex.org/W10704533,A Bit of Progress in Language Modeling Extended Version,transformer_foundation_models,2001,Topic Modeling,future_top_decile,field_all_years,133
transformer_foundation_models::https://openalex.org/W2185726469,Empirical evaluation and combination of advanced language modeling techniques,transformer_foundation_models,2011,Topic Modeling,future_top_decile,field_year3,94
transformer_foundation_models::https://openalex.org/W2098034778,PageRank without hyperlinks,transformer_foundation_models,2005,Information Retrieval and Search Behavior,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2004326952,Sentence Splitting for Vietnamese-English Machine Translation,transformer_foundation_models,2012,Natural Language Processing Techniques,future_top_decile,field_year_refbin,56
transformer_foundation_models::https://openalex.org/W2048432945,Huffman scanning: Using language models within fixed-grid keyboard emulation,transformer_foundation_models,2012,Digital Accessibility for Disabilities,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2110933980,Translating Video Content to Natural Language Descriptions,transformer_foundation_models,2013,Multimodal Machine Learning Applications,future_top_decile,all_non_landmark,5920
transformer_foundation_models::https://openalex.org/W2541033770,Statistical Machine Translation: Little Changes Big Impacts,transformer_foundation_models,2009,Natural Language Processing Techniques,future_top_decile,field_year_refbin,125
transformer_foundation_models::https://openalex.org/W2128176022,Language model cross adaptation for LVCSR system combination,transformer_foundation_models,2012,Speech Recognition and Synthesis,future_top_decile,field_year3,76
transformer_foundation_models::https://openalex.org/W2081295016,Backoff hierarchical class n-gram language models: effectiveness to model unseen events in speech recognition,transformer_foundation_models,2006,Speech Recognition and Synthesis,future_top_decile,field_all_years,112
transformer_foundation_models::https://openalex.org/W2110027950,Latent dirichlet language model for speech recognition,transformer_foundation_models,2008,Natural Language Processing Techniques,future_top_decile,field_year_refbin,127
transformer_foundation_models::https://openalex.org/W179875071,Recurrent neural network based language model,transformer_foundation_models,2010,Speech Recognition and Synthesis,future_top_decile,field_year3,72
transformer_foundation_models::https://openalex.org/W2141599568,Linguistic Regularities in Continuous Space Word Representations,transformer_foundation_models,2013,Topic Modeling,future_top_decile,field_year,56
