paper_id,title,domain,year,primary_field,profile_type,control_tier,n_controls
perovskite_solar_cells::https://openalex.org/W4239309783,Organohalide lead perovskites for photovoltaic applications,perovskite_solar_cells,2014,Electrical and Electronic Engineering,future_top_decile,field_year_refbin,138
topological_insulators::https://openalex.org/W1803879908,New perspectives for Rashba spin–orbit coupling,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W2021440600,Spin Hall Effects in Metals,topological_insulators,2013,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,174
topological_insulators::https://openalex.org/W4252477289,Noncentrosymmetric Superconductors,topological_insulators,2013,Condensed Matter Physics,future_top_decile,all_non_landmark,5083
topological_insulators::https://openalex.org/W2105685140,The electronic properties of graphene,topological_insulators,2009,Materials Chemistry,future_top_decile,field_year,66
topological_insulators::https://openalex.org/W2132583691,Gauge fields in graphene,topological_insulators,2010,Materials Chemistry,future_top_decile,field_year,63
topological_insulators::https://openalex.org/W2005786635,Quantum anomalous Hall effect in graphene from Rashba and exchange effects,topological_insulators,2010,Materials Chemistry,future_top_decile,field_year,63
topological_insulators::https://openalex.org/W2319239543,Light Guiding by Effective Gauge Field for Photons,topological_insulators,2014,Electrical and Electronic Engineering,future_top_decile,field_year,297
topological_insulators::https://openalex.org/W1996794882,Topological valley transport at bilayer graphene domain walls,topological_insulators,2015,Materials Chemistry,future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W2024227324,"Science and technology roadmap for graphene, related two-dimensional crystals, and hybrid systems",topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W1987362773,Direct observation of the spin texture in SmB6 as evidence of the topological Kondo insulator,topological_insulators,2014,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,63
topological_insulators::https://openalex.org/W2566076131,Spin Hall effects,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W1913957805,Superfluidity in topologically nontrivial flat bands,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,193
topological_insulators::https://openalex.org/W2252938371,Quantum simulation of 2D topological physics in a 1D array of optical cavities,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W1953096683,Strong interface-induced spin–orbit interaction in graphene on WS2,topological_insulators,2015,Materials Chemistry,future_top_decile,field_year,136
topological_insulators::https://openalex.org/W3037442560,Graphene spintronics,topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W2012587360,Graphene-Like Two-Dimensional Materials,topological_insulators,2013,Materials Chemistry,future_top_decile,field_year,96
topological_insulators::https://openalex.org/W2145841221,Exploring topological phases with quantum walks,topological_insulators,2010,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,86
topological_insulators::https://openalex.org/W2149391393,Proximity-Induced Ferromagnetism in Graphene Revealed by the Anomalous Hall Effect,topological_insulators,2015,Materials Chemistry,future_top_decile,field_year,136
topological_insulators::https://openalex.org/W2048581228,Selective enhancement of topologically induced interface states in a dielectric resonator chain,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,66
topological_insulators::https://openalex.org/W2410393542,Introduction to Many-Body Physics,topological_insulators,2015,Condensed Matter Physics,future_top_decile,all_non_landmark,5083
topological_insulators::https://openalex.org/W1625951388,Observation of a Topological Transition in the Bulk of a Non-Hermitian System,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W2050380033,"Photoinduced quantum spin and valley Hall effects, and orbital magnetization in monolayer<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:msub><mml:mi>MoS</mml:mi><mml:mn>2</mml:mn></mml:msub></mml:math>",topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W1663638871,Quantum spin Hall effect of light,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,66
topological_insulators::https://openalex.org/W2004013004,Periodically Driven Quantum Systems: Effective Hamiltonians and Engineered Gauge Fields,topological_insulators,2014,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,67
topological_insulators::https://openalex.org/W2097503944,Orbital-selective spin texture and its manipulation in a topological insulator,topological_insulators,2014,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,87
topological_insulators::https://openalex.org/W2056166808,Spin–layer locking effects in optical orientation of exciton spin in bilayer WSe2,topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W1870420882,Non-Hermitian transparency and one-way transport in low-dimensional lattices by an imaginary gauge field,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,193
topological_insulators::https://openalex.org/W2112532496,Surface electronic structure of the topological Kondo-insulator candidate correlated electron system SmB6,topological_insulators,2013,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,174
topological_insulators::https://openalex.org/W2107183935,Spin–orbit-induced photoelectron spin polarization in angle-resolved photoemission from both atomic and condensed matter targets,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,138
topological_insulators::https://openalex.org/W2151014458,Topology by dissipation in atomic quantum wires,topological_insulators,2011,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,105
topological_insulators::https://openalex.org/W2179764244,Topological Magnon Bands in a Kagome Lattice Ferromagnet,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,193
topological_insulators::https://openalex.org/W2116647304,Band-structure topologies of graphene: Spin-orbit coupling effects from first principles,topological_insulators,2009,Materials Chemistry,future_top_decile,field_year,66
topological_insulators::https://openalex.org/W1994139413,Optical signatures of the tunable band gap and valley-spin coupling in silicene,topological_insulators,2012,Materials Chemistry,future_top_decile,field_year,60
topological_insulators::https://openalex.org/W1983175170,Spintronics and pseudospintronics in graphene and topological insulators,topological_insulators,2012,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,138
topological_insulators::https://openalex.org/W2331460189,Redox Control and High Conductivity of Nickel Bis(dithiolene) Complex π-Nanosheet: A Potential Organic Two-Dimensional Topological Insulator,topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W1512608427,Quantum transport in Rashba spin–orbit materials: a review,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W1664907837,Topological Phononic Crystals with One-Way Elastic Edge Waves,topological_insulators,2015,Biomedical Engineering,future_top_decile,all_non_landmark,5083
topological_insulators::https://openalex.org/W2099963929,Topological polaritons and excitons in garden-variety systems,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,193
topological_insulators::https://openalex.org/W2141240101,Direct measurement of the Zak phase in topological Bloch bands,topological_insulators,2013,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,174
topological_insulators::https://openalex.org/W2003531965,Mott physics and band topology in materials with strong spin–orbit interaction,topological_insulators,2010,Condensed Matter Physics,future_top_decile,all_non_landmark,5083
topological_insulators::https://openalex.org/W2061410496,Electron-Electron Interactions in Graphene: Current Status and Perspectives,topological_insulators,2012,Materials Chemistry,future_top_decile,field_year,60
topological_insulators::https://openalex.org/W2083191451,Detecting topological currents in graphene superlattices,topological_insulators,2014,Materials Chemistry,future_top_decile,field_year,169
topological_insulators::https://openalex.org/W1964526871,Giant spin Hall effect in graphene grown by chemical vapour deposition,topological_insulators,2014,Materials Chemistry,future_top_decile,field_year_refbin,66
topological_insulators::https://openalex.org/W1928358414,Spin-Orbit Coupling for Photons and Polaritons in Microstructures,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year,193
topological_insulators::https://openalex.org/W2320068093,Measurement of a Topological Edge Invariant in a Microwave Network,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,66
topological_insulators::https://openalex.org/W2273437762,Emergent surface superconductivity in the topological insulator Sb2Te3,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W3125376195,Quantum transport in Rashba spin-orbit materials,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,52
topological_insulators::https://openalex.org/W2260384802,Topologically Protected Defect States in Open Photonic Systems with Non-Hermitian Charge-Conjugation and Parity-Time Symmetry,topological_insulators,2015,"Atomic and Molecular Physics, and Optics",future_top_decile,field_year_refbin,66
ubiquitin_and_proteasome_pathways::https://openalex.org/W1550876205,"Familial Parkinson disease gene product, parkin, is a ubiquitin-protein ligase",ubiquitin_and_proteasome_pathways,2000,Molecular Biology,future_top_decile,field_year,56
ubiquitin_and_proteasome_pathways::https://openalex.org/W2149927906,XBP-1 deficiency in the nervous system protects against amyotrophic lateral sclerosis by increasing autophagy,ubiquitin_and_proteasome_pathways,2009,Neurology,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2120469195,Protein aggregation in amyotrophic lateral sclerosis,ubiquitin_and_proteasome_pathways,2013,Neurology,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2341277428,Mechanisms of Muscle Wasting — The Role of the Ubiquitin–Proteasome Pathway,ubiquitin_and_proteasome_pathways,1996,Molecular Biology,future_top_decile,field_all_years,1541
ubiquitin_and_proteasome_pathways::https://openalex.org/W2048737737,Inhibition of ubiquitin/proteasome-dependent protein degradation by the Gly-Ala repeat domain of the Epstein–Barr virus nuclear antigen 1,ubiquitin_and_proteasome_pathways,1997,Oncology,future_top_decile,field_all_years,51
ubiquitin_and_proteasome_pathways::https://openalex.org/W2112337731,HIF-1 and human disease: one highly involved factor,ubiquitin_and_proteasome_pathways,2000,Cancer Research,future_top_decile,field_all_years,86
ubiquitin_and_proteasome_pathways::https://openalex.org/W2094478098,Cellular Defenses against Unfolded Proteins,ubiquitin_and_proteasome_pathways,2001,Cell Biology,future_top_decile,field_all_years,53
ubiquitin_and_proteasome_pathways::https://openalex.org/W2124105006,"Autophagy, mitochondria and oxidative stress: cross-talk and redox signalling",ubiquitin_and_proteasome_pathways,2011,Epidemiology,future_top_decile,field_year3,63
ubiquitin_and_proteasome_pathways::https://openalex.org/W1994939674,Back to the Future with Ubiquitin,ubiquitin_and_proteasome_pathways,2004,Molecular Biology,future_top_decile,field_year,62
ubiquitin_and_proteasome_pathways::https://openalex.org/W2092726795,Recent advances and emerging trends in plant hormone signalling,ubiquitin_and_proteasome_pathways,2009,Plant Science,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W1984573021,Proteasome-mediated Glucocorticoid Receptor Degradation Restricts Transcriptional Signaling by Glucocorticoids,ubiquitin_and_proteasome_pathways,2001,Genetics,future_top_decile,field_all_years,52
ubiquitin_and_proteasome_pathways::https://openalex.org/W2158708535,Signal-induced site-specific phosphorylation targets I kappa B alpha to the ubiquitin-proteasome pathway.,ubiquitin_and_proteasome_pathways,1995,Molecular Biology,future_top_decile,field_all_years,1541
ubiquitin_and_proteasome_pathways::https://openalex.org/W2021242983,Protein degradation and protection against misfolded or damaged proteins,ubiquitin_and_proteasome_pathways,2003,Cell Biology,future_top_decile,field_all_years,53
ubiquitin_and_proteasome_pathways::https://openalex.org/W2089865526,The ubiquitin–proteasome pathway: on protein death and cell life,ubiquitin_and_proteasome_pathways,1998,Molecular Biology,future_top_decile,field_year3,77
ubiquitin_and_proteasome_pathways::https://openalex.org/W2068696470,Proteasome inhibitors: from research tools to drug candidates,ubiquitin_and_proteasome_pathways,2001,Molecular Biology,future_top_decile,field_year,59
ubiquitin_and_proteasome_pathways::https://openalex.org/W1980471295,Molecular sequelae of proteasome inhibition in human multiple myeloma cells,ubiquitin_and_proteasome_pathways,2002,Molecular Biology,future_top_decile,field_year,53
ubiquitin_and_proteasome_pathways::https://openalex.org/W2152876030,Glycogen Synthase Kinase-3 Regulates Mitochondrial Outer Membrane Permeabilization and Apoptosis by Destabilization of MCL-1,ubiquitin_and_proteasome_pathways,2006,Molecular Biology,future_top_decile,field_year,54
ubiquitin_and_proteasome_pathways::https://openalex.org/W1988775004,Ester Bond-containing Tea Polyphenols Potently Inhibit Proteasome Activity in Vitro and in Vivo,ubiquitin_and_proteasome_pathways,2001,Pathology and Forensic Medicine,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2133548029,"Tau fragmentation, aggregation and clearance: the dual role of lysosomal processing",ubiquitin_and_proteasome_pathways,2009,Physiology,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2036950925,Chemotropic Responses of Retinal Growth Cones Mediated by Rapid Local Protein Synthesis and Degradation,ubiquitin_and_proteasome_pathways,2001,Cellular and Molecular Neuroscience,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2091366475,Regulation of Receptor Fate by Ubiquitination of Activated β <sub>2</sub> -Adrenergic Receptor and β-Arrestin,ubiquitin_and_proteasome_pathways,2001,Molecular Biology,future_top_decile,field_year,59
ubiquitin_and_proteasome_pathways::https://openalex.org/W1994823455,Autophagy fights disease through cellular self-digestion,ubiquitin_and_proteasome_pathways,2008,Epidemiology,future_top_decile,field_year3,51
ubiquitin_and_proteasome_pathways::https://openalex.org/W2025192214,FoxO3 Controls Autophagy in Skeletal Muscle In Vivo,ubiquitin_and_proteasome_pathways,2007,Epidemiology,future_top_decile,field_all_years,86
ubiquitin_and_proteasome_pathways::https://openalex.org/W2137007437,Proteasome-Mediated Turnover of the Transcription Coactivator NPR1 Plays Dual Roles in Regulating Plant Immunity,ubiquitin_and_proteasome_pathways,2009,Plant Science,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2171071516,Protein Degradation by the Ubiquitin–Proteasome Pathway in Normal and Disease States,ubiquitin_and_proteasome_pathways,2006,Pulmonary and Respiratory Medicine,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2073936529,Mdm2 Is a RING Finger-dependent Ubiquitin Protein Ligase for Itself and p53,ubiquitin_and_proteasome_pathways,2000,Molecular Biology,future_top_decile,field_year,56
ubiquitin_and_proteasome_pathways::https://openalex.org/W2009128541,Chaperone-mediated autophagy: roles in disease and aging,ubiquitin_and_proteasome_pathways,2013,Epidemiology,future_top_decile,field_year3,51
ubiquitin_and_proteasome_pathways::https://openalex.org/W2043141000,Ubiquitin Protein Ligase Activity of IAPs and Their Degradation in Proteasomes in Response to Apoptotic Stimuli,ubiquitin_and_proteasome_pathways,2000,Molecular Biology,future_top_decile,field_year,56
ubiquitin_and_proteasome_pathways::https://openalex.org/W2107251975,Mechanisms of Cancer Cachexia,ubiquitin_and_proteasome_pathways,2009,Molecular Biology,future_top_decile,field_year_refbin,50
ubiquitin_and_proteasome_pathways::https://openalex.org/W2147921405,Phosphorylation Meets Ubiquitination: The Control of NF-κB Activity,ubiquitin_and_proteasome_pathways,2000,Cancer Research,future_top_decile,field_all_years,86
ubiquitin_and_proteasome_pathways::https://openalex.org/W1590553747,Proteolysis: from the lysosome to ubiquitin and the proteasome,ubiquitin_and_proteasome_pathways,2005,Molecular Biology,future_top_decile,field_year,67
ubiquitin_and_proteasome_pathways::https://openalex.org/W2002821316,The ubiquitin–26S proteasome system at the nexus of plant biology,ubiquitin_and_proteasome_pathways,2009,Molecular Biology,future_top_decile,field_year_refbin,50
ubiquitin_and_proteasome_pathways::https://openalex.org/W2142780460,"An Unfolded Putative Transmembrane Polypeptide, which Can Lead to Endoplasmic Reticulum Stress, Is a Substrate of Parkin",ubiquitin_and_proteasome_pathways,2001,Neurology,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W1974494901,The Nrf2 System as a Potential Target for the Development of Indirect Antioxidants,ubiquitin_and_proteasome_pathways,2010,Molecular Biology,future_top_decile,field_year_refbin,78
ubiquitin_and_proteasome_pathways::https://openalex.org/W2097343327,Targeting Proteins for Destruction by the Ubiquitin System: Implications for Human Pathobiology,ubiquitin_and_proteasome_pathways,2008,Molecular Biology,future_top_decile,field_year,182
ubiquitin_and_proteasome_pathways::https://openalex.org/W2092310440,"The ubiquitin/26S proteasome pathway, the complex last chapter in the life of many plant proteins",ubiquitin_and_proteasome_pathways,2003,Molecular Biology,future_top_decile,field_year,61
ubiquitin_and_proteasome_pathways::https://openalex.org/W2091403769,Role of the Ubiquitin-Proteasome Pathway in Regulating Abundance of the Cyclin-Dependent Kinase Inhibitor p27,ubiquitin_and_proteasome_pathways,1995,Oncology,future_top_decile,field_all_years,51
ubiquitin_and_proteasome_pathways::https://openalex.org/W2015997780,"Ubiquitin, proteasomes, and the regulation of intracellular protein degradation",ubiquitin_and_proteasome_pathways,1995,Molecular Biology,future_top_decile,field_all_years,1541
ubiquitin_and_proteasome_pathways::https://openalex.org/W2089005766,The SCF<sup>COI1</sup> Ubiquitin-Ligase Complexes Are Required for Jasmonate Response in Arabidopsis,ubiquitin_and_proteasome_pathways,2002,Insect Science,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2122651958,The Basic Helix-Loop-Helix Transcription Factor MYC2 Directly Represses <i>PLETHORA</i> Expression during Jasmonate-Mediated Modulation of the Root Stem Cell Niche in <i>Arabidopsis</i>,ubiquitin_and_proteasome_pathways,2011,Plant Science,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2085548226,Skeletal muscle wasting in cachexia and sarcopenia: molecular pathophysiology and impact of exercise training,ubiquitin_and_proteasome_pathways,2010,Molecular Biology,future_top_decile,field_year_refbin,85
ubiquitin_and_proteasome_pathways::https://openalex.org/W2111524632,The Ubiquitin-Proteasome Pathway and Pathogenesis of Human Diseases,ubiquitin_and_proteasome_pathways,1999,Genetics,future_top_decile,field_all_years,52
ubiquitin_and_proteasome_pathways::https://openalex.org/W2015392958,The Nrf2-Antioxidant Response Element Signaling Pathway and Its Activation by Oxidative Stress,ubiquitin_and_proteasome_pathways,2009,Molecular Biology,future_top_decile,field_year_refbin,73
ubiquitin_and_proteasome_pathways::https://openalex.org/W2091250038,Mechanisms of cross‐talk between the ubiquitin‐proteasome and autophagy‐lysosome systems,ubiquitin_and_proteasome_pathways,2009,Epidemiology,future_top_decile,field_year3,57
ubiquitin_and_proteasome_pathways::https://openalex.org/W2028267102,A regulated interaction with the UIM protein Eps15 implicates parkin in EGF receptor trafficking and PI(3)K–Akt signalling,ubiquitin_and_proteasome_pathways,2006,Molecular Biology,future_top_decile,field_year,54
ubiquitin_and_proteasome_pathways::https://openalex.org/W2164065816,Aggresomes protect cells by enhancing the degradation of toxic polyglutamine-containing protein,ubiquitin_and_proteasome_pathways,2003,Cellular and Molecular Neuroscience,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W1832030339,Mechanisms Underlying Ubiquitination,ubiquitin_and_proteasome_pathways,2001,Molecular Biology,future_top_decile,field_year,59
ubiquitin_and_proteasome_pathways::https://openalex.org/W2088724822,A Genomic and Functional Inventory of Deubiquitinating Enzymes,ubiquitin_and_proteasome_pathways,2005,Molecular Biology,future_top_decile,field_year,67
ubiquitin_and_proteasome_pathways::https://openalex.org/W2089735593,Deadly encounter: ubiquitin meets apoptosis,ubiquitin_and_proteasome_pathways,2002,Molecular Biology,future_top_decile,field_year,53
ubiquitin_and_proteasome_pathways::https://openalex.org/W1969418532,Regulation of the Nrf2–Keap1 Antioxidant Response by the Ubiquitin Proteasome System: An Insight into Cullin-Ring Ubiquitin Ligases,ubiquitin_and_proteasome_pathways,2010,Molecular Biology,future_top_decile,field_year_refbin,85
ubiquitin_and_proteasome_pathways::https://openalex.org/W2134887638,The complexity of NF-κB signaling in inflammation and cancer,ubiquitin_and_proteasome_pathways,2013,Cancer Research,future_top_decile,field_all_years,86
ubiquitin_and_proteasome_pathways::https://openalex.org/W2125253058,Interleukin‐6 myokine signaling in skeletal muscle: a double‐edged sword?,ubiquitin_and_proteasome_pathways,2013,Rehabilitation,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2044130121,Systemic exposure to proteasome inhibitors causes a progressive model of Parkinson's disease,ubiquitin_and_proteasome_pathways,2004,Neurology,future_top_decile,all_non_landmark,5083
ubiquitin_and_proteasome_pathways::https://openalex.org/W2134530230,The Ubiquitin-Proteasome Pathway and Plant Development,ubiquitin_and_proteasome_pathways,2004,Molecular Biology,future_top_decile,field_year,62
ubiquitin_and_proteasome_pathways::https://openalex.org/W1963561816,GSK-3: Functional Insights from Cell Biology and Animal Models,ubiquitin_and_proteasome_pathways,2011,Molecular Biology,future_top_decile,field_year_refbin,106
ubiquitin_and_proteasome_pathways::https://openalex.org/W2123781000,The 26S Proteasome: A Molecular Machine Designed for Controlled Proteolysis,ubiquitin_and_proteasome_pathways,1999,Molecular Biology,future_top_decile,field_year3,96
