id,year,title,domain,primary_field,analysis_community,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,reference_count,source_dataset,legacy_is_landmark,reliable_anchor_source,anchor_policy,primary_topic,community,community_label,display_label,is_closure_node,domain_analysis_end_year,landmark_source
perovskite_solar_cells::https://openalex.org/W2785198806,2019,Quantification of ion migration in CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub> perovskite solar cells by transient capacitance measurements,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2785198806,10.1039/c9mh00445a,396,58,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2740039296,2017,Ultralow thermal conductivity in all-inorganic halide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2740039296,10.1073/pnas.1711744114,394,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2515434963,2016,Shift current bulk photovoltaic effect in polar materials—hybrid and oxide perovskites and beyond,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2515434963,10.1038/npjcompumats.2016.26,393,108,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3164496230,2021,Prospects for metal halide perovskite-based tandem solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3164496230,10.1038/s41566-021-00809-8,392,136,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1539418180,2015,Charge carrier mobility in hybrid halide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W1539418180,10.1038/srep12746,389,30,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2739560896,2017,Giant Rashba splitting in 2D organic-inorganic halide perovskites measured by transient spectroscopies,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2739560896,10.1126/sciadv.1700704,388,36,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2341983749,2015,"Pressure-Induced Phase Transformation, Reversible Amorphization, and Anomalous Visible Light Response in Organolead Bromide Perovskite",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2341983749,10.1021/jacs.5b06346,385,51,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2886506777,2018,Understanding how excess lead iodide precursor improves halide perovskite solar cell performance,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2886506777,10.1038/s41467-018-05583-w,385,30,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2082464615,2014,Perovskite solar cells and large area modules (100 cm 2 ) based on an air flow-assisted PbI 2 blade coating deposition process,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2082464615,10.1016/j.jpowsour.2014.12.008,382,26,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2909861282,2019,Doping strategies for small molecule organic hole-transport materials: impacts on perovskite solar cell performance and stability,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2909861282,10.1039/c8sc05284k,381,177,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2100526315,2015,Photophysics of Organic–Inorganic Hybrid Lead Iodide Perovskite Single Crystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2100526315,10.1002/adfm.201404421,380,35,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2520767017,2016,Defect Passivation of Organic–Inorganic Hybrid Perovskites by Diammonium Iodide toward High-Performance Photovoltaic Devices,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2520767017,10.1021/acsenergylett.6b00327,380,48,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2555242198,2016,Solution-Grown CsPbBr<sub>3</sub> Perovskite Single Crystals for Photon Detection,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2555242198,10.1021/acs.chemmater.6b04298,380,53,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2068085953,2015,Improving the Long-Term Stability of Perovskite Solar Cells with a Porous Al<sub>2</sub>O<sub>3</sub> Buffer Layer,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2068085953,10.1021/jz502703p,377,43,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2268075260,2016,"Single Cesium Lead Halide Perovskite Nanocrystals at Low Temperature: Fast Single-Photon Emission, Reduced Blinking, and Exciton Fine Structure",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2268075260,10.1021/acsnano.5b07328,375,37,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2558308815,2016,UV Degradation and Recovery of Perovskite Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2558308815,10.1038/srep38150,375,68,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2922321003,2019,A chemically inert bismuth interlayer enhances long-term stability of inverted perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2922321003,10.1038/s41467-019-09167-0,374,49,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2066644325,2014,Chloride Inclusion and Hole Transport Material Doping to Improve Methyl Ammonium Lead Bromide Perovskite-Based High Open-Circuit Voltage Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2066644325,10.1021/jz402706q,371,17,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3091383201,2020,"Flexible Electronics: Status, Challenges and Opportunities",perovskite_solar_cells,Biomedical Engineering,50789679,51489679,0,,W3091383201,10.3389/felec.2020.594003,371,219,openalex_v3_query_core,0,,strict,Advanced Sensor and Energy Harvesting Materials,50789679,Advanced Sensor and Energy Harvesting Materials,Advanced Sensor and Energy Harvesting Materials,0,2025,
perovskite_solar_cells::https://openalex.org/W2625669580,2017,Perovskite solar cells: An integrated hybrid lifecycle assessment and review in comparison with other photovoltaic technologies,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2625669580,10.1016/j.rser.2017.05.095,370,193,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2467648336,2016,Facet-dependent photovoltaic efficiency variations in single grains of hybrid halide perovskite,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2467648336,10.1038/nenergy.2016.93,369,45,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2921931225,2019,Enhanced Charge Transport in 2D Perovskites via Fluorination of Organic Cation,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2921931225,10.1021/jacs.9b00972,369,50,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3125798042,2021,Crystallization in one-step solution deposition of perovskite films: Upward or downward?,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3125798042,10.1126/sciadv.abb2412,369,43,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2025986565,2015,Density Functional Calculations of Native Defects in CH<sub>3</sub>NH<sub>3</sub>PbI<sub>3</sub>: Effects of Spin–Orbit Coupling and Self-Interaction Error,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2025986565,10.1021/acs.jpclett.5b00199,365,40,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2262861736,2017,Design principles for shift current photovoltaics,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2262861736,10.1038/ncomms14176,365,82,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1882429841,2015,Real-Time Observation of Organic Cation Reorientation in Methylammonium Lead Iodide Perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W1882429841,10.1021/acs.jpclett.5b01555,363,55,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2256376455,2015,Spatial and temporal imaging of long-range charge transport in perovskite thin films by ultrafast microscopy,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2256376455,10.1038/ncomms8471,363,57,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3102189803,2019,Quantification of ion migration in CH&lt;sub&gt;3&lt;/sub&gt;NH&lt;sub&gt;3&lt;/sub&gt;PbI&lt;sub&gt;3&lt;/sub&gt; perovskite solar cells by transient capacitance measurements,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3102189803,,363,63,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2150449965,2014,Real-space observation of unbalanced charge distribution inside a perovskite-sensitized solar cell,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2150449965,10.1038/ncomms6001,360,31,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2476953803,2016,Ultrahigh sensitivity of methylammonium lead tribromide perovskite single crystals to environmental gases,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2476953803,10.1126/sciadv.1600534,359,45,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2614685075,2017,Tailoring Organic Cation of 2D Air‐Stable Organometal Halide Perovskites for Highly Efficient Planar Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2614685075,10.1002/aenm.201700162,358,23,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2895857025,2018,Oriented Quasi‐2D Perovskites for High Performance Optoelectronic Devices,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2895857025,10.1002/adma.201804771,358,48,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4396995825,2024,Rapid advances enabling high-performance inverted perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4396995825,10.1038/s41578-024-00678-x,357,216,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2527247329,2016,Efficient Blue Electroluminescence Using Quantum-Confined Two-Dimensional Perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2527247329,10.1021/acsnano.6b05775,356,66,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2179328579,2015,Recent Advances in Improving the Stability of Perovskite Solar Cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2179328579,10.1002/aenm.201501420,354,144,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2908179434,2019,Lead-Halide Perovskites for Photocatalytic α-Alkylation of Aldehydes,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2908179434,10.1021/jacs.8b08720,350,44,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2602614875,2017,Performance Enhancement of Lead-Free Tin-Based Perovskite Solar Cells with Reducing Atmosphere-Assisted Dispersible Additive,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2602614875,10.1021/acsenergylett.7b00171,348,43,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2750044435,2017,Ultrafast Electron Dynamics in Solar Energy Conversion,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2750044435,10.1021/acs.chemrev.6b00807,348,890,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2279053072,2016,Overcoming Short-Circuit in Lead-Free CH<sub>3</sub>NH<sub>3</sub>SnI<sub>3</sub> Perovskite Solar Cells via Kinetically Controlled Gas–Solid Reaction Film Fabrication Process,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2279053072,10.1021/acs.jpclett.6b00118,347,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2506805592,2016,Simultaneous band-gap narrowing and carrier-lifetime prolongation of organic–inorganic trihalide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2506805592,10.1073/pnas.1609030113,347,61,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2978527605,2019,Enhancing electron diffusion length in narrow-bandgap perovskites for efficient monolithic perovskite tandem solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2978527605,10.1038/s41467-019-12513-x,346,38,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2909591591,2019,Spin-optoelectronic devices based on hybrid organic-inorganic trihalide perovskites,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2909591591,10.1038/s41467-018-07952-x,345,29,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3047082255,2020,A bilateral interfacial passivation strategy promoting efficiency and stability of perovskite quantum dot light-emitting diodes,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3047082255,10.1038/s41467-020-17633-3,345,56,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1140212254,2015,Efficiently photo-charging lithium-ion battery by perovskite solar cell,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W1140212254,10.1038/ncomms9103,344,33,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4318162316,2023,Ligand Chemistry of Inorganic Lead Halide Perovskite Nanocrystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4318162316,10.1021/acsenergylett.2c02363,344,308,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2138389980,2014,High performance perovskite solar cells by hybrid chemical vapor deposition,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2138389980,10.1039/c4ta04385e,343,24,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2727106016,2017,Computational Study of Halide Perovskite-Derived A<sub>2</sub>BX<sub>6</sub> Inorganic Compounds: Chemical Trends in Electronic Structure and Structural Stability,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2727106016,10.1021/acs.chemmater.7b02013,343,44,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2981670102,2019,"Carbon-based materials for stable, cheaper and large-scale processable perovskite solar cells",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2981670102,10.1039/c9ee02115a,342,328,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2897378634,2018,Pressure-induced emission of cesium lead halide perovskite nanocrystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2897378634,10.1038/s41467-018-06840-8,341,38,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4200394152,2021,An open-access database and analysis tool for perovskite solar cells based on the FAIR data principles,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4200394152,10.1038/s41560-021-00941-3,340,42,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2794792904,2018,"Accelerating Materials Development via Automation, Machine Learning, and High-Performance Computing",perovskite_solar_cells,Materials Chemistry,53140867,53840867,0,,W2794792904,10.1016/j.joule.2018.05.009,338,57,openalex_v3_query_core,0,,strict,Machine Learning in Materials Science,53140867,Machine Learning in Materials Science,Machine Learning in Materials Science,0,2025,
perovskite_solar_cells::https://openalex.org/W2744679039,2017,Ultrasensitive broadband phototransistors based on perovskite/organic-semiconductor vertical heterojunctions,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2744679039,10.1038/lsa.2017.23,337,52,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2897375678,2018,Multifunctional molecular modulators for perovskite solar cells with over 20% efficiency and high operational stability,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2897375678,10.1038/s41467-018-06709-w,337,37,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2904115211,2018,Single crystal hybrid perovskite field-effect transistors,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2904115211,10.1038/s41467-018-07706-9,337,60,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4402202469,2024,"Achievements, challenges, and future prospects for industrialization of perovskite solar cells",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4402202469,10.1038/s41377-024-01461-x,335,294,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2526843329,2016,Encapsulation for long-term stability enhancement of perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2526843329,10.1016/j.nanoen.2016.09.041,333,72,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2783663005,2018,Bimolecular recombination in methylammonium lead triiodide perovskite is an inverse absorption process,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2783663005,10.1038/s41467-017-02670-2,332,70,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2799626603,2018,"Enhancing Optical, Electronic, Crystalline, and Morphological Properties of Cesium Lead Halide by Mn Substitution for High‐Stability All‐Inorganic Perovskite Solar Cells with Carbon Electrodes",perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2799626603,10.1002/aenm.201800504,332,51,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3161202398,2021,A brief review of hole transporting materials commonly used in perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3161202398,10.1007/s12598-020-01691-z,332,110,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4361222213,2023,Suppressed phase segregation for triple-junction perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4361222213,10.1038/s41586-023-06006-7,331,46,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2492127291,2016,Polymer-Enhanced Stability of Inorganic Perovskite Nanocrystals and Their Application in Color Conversion LEDs,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2492127291,10.1021/acsami.6b02529,330,39,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2424301850,2015,High-Performance Planar-Type Photodetector on (100) Facet of MAPbI3 Single Crystal,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2424301850,10.1038/srep16563,329,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2890564463,2018,In-situ cross-linking strategy for efficient and operationally stable methylammoniun lead iodide solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2890564463,10.1038/s41467-018-06204-2,327,61,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2901657000,2018,Dimensionality engineering of hybrid halide perovskite light absorbers,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2901657000,10.1038/s41467-018-07382-9,327,102,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W1555431123,2015,Electrospinning of Nanofibers and Their Applications for Energy Devices,perovskite_solar_cells,Biomaterials,50858193,51558193,0,,W1555431123,10.1155/2015/140716,326,160,openalex_v3_query_core,0,,strict,Electrospun Nanofibers in Biomedical Applications,50858193,Electrospun Nanofibers in Biomedical Applications,Electrospun Nanofibers in Biomedical Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W4368618114,2023,Recent progress in the development of high-efficiency inverted perovskite solar cells,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W4368618114,10.1038/s41427-023-00474-z,326,165,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2149121337,2014,Transparent electrodes for organic optoelectronic devices: a review,perovskite_solar_cells,Electrical and Electronic Engineering,50738324,51438324,0,,W2149121337,10.1117/1.jpe.4.040990,324,274,openalex_v3_query_core,0,,strict,Organic Electronics and Photovoltaics,50738324,Organic Electronics and Photovoltaics,Organic Electronics and Photovoltaics,0,2025,
perovskite_solar_cells::https://openalex.org/W2581455351,2017,<i>In Situ</i> Transmission Electron Microscopy Study of Electron Beam-Induced Transformations in Colloidal Cesium Lead Halide Perovskite Nanocrystals,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2581455351,10.1021/acsnano.6b08324,324,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W2420926703,2015,Decomposition of Organometal Halide Perovskite Films on Zinc Oxide Nanoparticles,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W2420926703,10.1021/acsami.5b04695,322,38,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3014777108,2020,Reduced-dimensional perovskite photovoltaics with homogeneous energy landscape,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3014777108,10.1038/s41467-020-15451-1,321,41,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
perovskite_solar_cells::https://openalex.org/W3156248107,2021,High-performance large-area quasi-2D perovskite light-emitting diodes,perovskite_solar_cells,Electrical and Electronic Engineering,50772648,51472648,0,,W3156248107,10.1038/s41467-021-22529-x,321,54,openalex_v3_query_core,0,,strict,Perovskite Materials and Applications,50772648,Perovskite Materials and Applications,Perovskite Materials and Applications,0,2025,
