id,short_id,doi,title,year,domain,primary_field,display_community,display_topic_id,display_topic_label,is_landmark,document_type,cited_by_count,reference_count
https://openalex.org/W1570595295,W1570595295,10.1111/j.1600-0854.2005.00294.x,E3 Ubiquitin Ligases as Regulators of Membrane Protein Trafficking and Degradation,2005,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,222,94
https://openalex.org/W1836313771,W1836313771,10.15252/embj.201592337,Disruption of the autoinhibited state primes the E3 ligase parkin for activation and catalysis,2015,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,46
https://openalex.org/W1971690300,W1971690300,10.1016/j.cell.2004.11.028,Independent Regulation of Synaptic Size and Activity by the Anaphase-Promoting Complex,2004,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,80
https://openalex.org/W1988170942,W1988170942,10.1021/bi011892y,Structural Studies of the Interaction between Ubiquitin Family Proteins and Proteasome Subunit S5a,2002,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,28
https://openalex.org/W2005935110,W2005935110,10.1038/ni1106,E3 ubiquitin ligases as T cell anergy factors,2004,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,222,73
https://openalex.org/W2083690210,W2083690210,10.1038/nature05542,A ubiquitin ligase transfers preformed polyubiquitin chains from a conjugating enzyme to a substrate,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,27
https://openalex.org/W2090345852,W2090345852,10.1016/j.cell.2005.04.010,Multiple Mechanisms Confining RNA Polymerase II Ubiquitylation to Polymerases Undergoing Transcriptional Arrest,2005,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,46
https://openalex.org/W2094323432,W2094323432,10.1074/jbc.m206741200,PIAS1 and PIASxα Function as SUMO-E3 Ligases toward Androgen Receptor and Repress Androgen Receptor-dependent Transcription,2002,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,39
https://openalex.org/W2096483233,W2096483233,10.1016/j.bbamcr.2012.10.010,Protein tyrosine kinase regulation by ubiquitination: Critical roles of Cbl-family ubiquitin ligases,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,222,223
https://openalex.org/W2105796226,W2105796226,10.1002/1097-4547(20001015)62:2<302::aid-jnr15>3.0.co;2-l,Defective ubiquitination of cerebral proteins in Alzheimer's disease,2000,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,46
https://openalex.org/W2583621343,W2583621343,10.1038/nature21357,Synthetic essentiality of chromatin remodelling factor CHD1 in PTEN-deficient cancer,2017,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,30
https://openalex.org/W2612518357,W2612518357,10.1038/nmicrobiol.2017.63,LUBAC-synthesized linear ubiquitin chains restrict cytosol-invading bacteria by activating autophagy and NF-κB,2017,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,42
https://openalex.org/W2021293176,W2021293176,10.1007/pl00000787,Protein oxidation and 20S proteasome-dependent proteolysis in mammalian cells,2001,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,222,60
https://openalex.org/W2057997371,W2057997371,10.1038/bjc.1998.71,The ubiquitin-proteasome pathway in cancer,1998,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,222,104
https://openalex.org/W1982933055,W1982933055,10.1073/pnas.88.12.5302,A protein geranylgeranyltransferase from bovine brain: implications for protein prenylation specificity.,1991,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,37
https://openalex.org/W2102143993,W2102143993,10.1101/gad.1149604,Rad6 plays a role in transcriptional activation through ubiquitylation of histone H2B,2004,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,222,71
https://openalex.org/W1964964245,W1964964245,10.1038/ncb1672,GEP100 links epidermal growth factor receptor signalling to Arf6 activation to induce breast cancer invasion,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,31
https://openalex.org/W1994131467,W1994131467,10.1042/bj20111766,GRAS proteins: the versatile roles of intrinsically disordered proteins in plant signalling,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,221,94
https://openalex.org/W2018319486,W2018319486,10.1016/j.cell.2010.06.037,Myc-Nick: A Cytoplasmic Cleavage Product of Myc that Promotes α-Tubulin Acetylation and Cell Differentiation,2010,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,54
https://openalex.org/W2078197564,W2078197564,10.1016/j.cell.2007.04.039,SRC-3 Coactivator Functional Lifetime Is Regulated by a Phospho-Dependent Ubiquitin Time Clock,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,33
https://openalex.org/W2093433561,W2093433561,10.1038/ncb1458,PIASy mediates NEMO sumoylation and NF-κB activation in response to genotoxic stress,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,26
https://openalex.org/W2127524542,W2127524542,10.1093/emboj/cdg158,"Determinants of proteasome recognition of ornithine decarboxylase, a ubiquitin‐independent substrate",2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,52
https://openalex.org/W2147045066,W2147045066,10.1177/1947601910382898,The NEDD8 Conjugation Pathway and Its Relevance in Cancer Biology and Therapy,2010,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,127
https://openalex.org/W2168380867,W2168380867,10.1038/embor.2012.105,LUBAC synthesizes linear ubiquitin chains via a thioester intermediate,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,20
https://openalex.org/W1904980709,W1904980709,10.1042/bj3320749,Simultaneous binding of PA28 and PA700 activators to 20 S proteasomes,1998,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,48
https://openalex.org/W2034295109,W2034295109,10.1172/jci118586,"Muscle wasting in a rat model of long-lasting sepsis results from the activation of lysosomal, Ca2+ -activated, and ubiquitin-proteasome proteolytic pathways.",1996,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,64
https://openalex.org/W2096176273,W2096176273,10.1210/edrv-15-5-627,"Transcriptional Regulation by the Helix Bundle Peptide Hormones: Growth Hormone, Prolactin, and Hematopoietic Cytokines",1994,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,221,112
https://openalex.org/W2184141090,W2184141090,10.1016/s0022-2275(20)41331-8,Biochemistry of protein prenylation.,1992,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,75
https://openalex.org/W1620610430,W1620610430,10.1016/s0021-9258(17)39773-9,"Effect of phorbol 12-myristate 13-acetate and its analogue 4 alpha-phorbol 12,13-didecanoate on protein phosphorylation and lysosomal enzyme release in rabbit neutrophils.",1984,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,221,35
https://openalex.org/W1576485326,W1576485326,10.1016/j.molcel.2015.07.026,SPOP Promotes Ubiquitination and Degradation of the ERG Oncoprotein to Suppress Prostate Cancer Progression,2015,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,43
https://openalex.org/W1965936894,W1965936894,10.1038/sj.leu.2404444,Proteasome inhibitors: antitumor effects and beyond,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,220,68
https://openalex.org/W2023853131,W2023853131,10.1016/j.molcel.2009.02.011,Linkage-Specific Avidity Defines the Lysine 63-Linked Polyubiquitin-Binding Preference of Rap80,2009,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,45
https://openalex.org/W2075939049,W2075939049,10.1016/j.cub.2014.06.004,Proteasome-Mediated Processing of Nrf1 Is Essential for Coordinate Induction of All Proteasome Subunits and p97,2014,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,51
https://openalex.org/W2094920743,W2094920743,10.7326/0003-4819-145-9-200611070-00010,Narrative Review: Protein Degradation and Human Diseases: The Ubiquitin Connection,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,220,79
https://openalex.org/W2112190271,W2112190271,10.1007/s00109-003-0422-2,Proteasome inhibition: a new anti-inflammatory strategy,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,220,89
https://openalex.org/W2114425735,W2114425735,10.1002/pmic.200390029,Hyperubiquitination of proteins in dilated cardiomyopathy,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,39
https://openalex.org/W2138247439,W2138247439,10.1124/pr.59.1.4,Emerging Roles for Ubiquitin and Protein Degradation in Neuronal Function,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,220,342
https://openalex.org/W2147973026,W2147973026,10.1002/embr.201338025,Ubiquitin in the immune system,2013,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,220,211
https://openalex.org/W2412352111,W2412352111,10.1021/jacs.6b04031,Quasi-Racemic X-ray Structures of K27-Linked Ubiquitin Chains Prepared by Total Chemical Synthesis,2016,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,71
https://openalex.org/W39454084,W39454084,10.1042/bj3070639,Increase in ubiquitin-protein conjugates concomitant with the increase in proteolysis in rat skeletal muscle during starvation and atrophy denervation,1995,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,41
https://openalex.org/W2089559354,W2089559354,10.1016/s0092-8674(00)80507-3,Photoreceptor Cell Differentiation Requires Regulated Proteolysis of the Transcriptional Repressor Tramtrack,1997,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,39
https://openalex.org/W2126126698,W2126126698,10.1093/emboj/19.13.3475,Covalent modifier NEDD8 is essential for SCF ubiquitin‐ligase in fission yeast,2000,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,220,65
https://openalex.org/W1963941229,W1963941229,10.1016/j.ccr.2009.10.023,Whole Chromosome Instability Caused by Bub1 Insufficiency Drives Tumorigenesis through Tumor Suppressor Gene Loss of Heterozygosity,2009,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,48
https://openalex.org/W1972005136,W1972005136,10.1074/jbc.m111.273730,Protein Aggregates Are Recruited to Aggresome by Histone Deacetylase 6 via Unanchored Ubiquitin C Termini,2011,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,36
https://openalex.org/W1988725811,W1988725811,10.1016/j.jsb.2003.11.020,Phylogenetic analysis of AAA proteins,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,27
https://openalex.org/W2036727875,W2036727875,10.1074/jbc.271.5.2823,Novel Multiubiquitin Chain Linkages Catalyzed by the Conjugating Enzymes E2EPF and RAD6 Are Recognized by 26 S Proteasome Subunit 5,1996,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,62
https://openalex.org/W2055361823,W2055361823,10.1242/jcs.090985,Cellular functions of the DUBs,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,219,142
https://openalex.org/W2073427170,W2073427170,10.1038/ni1315,Regulation of T cell development by the deubiquitinating enzyme CYLD,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,50
https://openalex.org/W2074877259,W2074877259,10.1074/jbc.m304474200,Cbl-mediated Ubiquitinylation Is Required for Lysosomal Sorting of Epidermal Growth Factor Receptor but Is Dispensable for Endocytosis,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,58
https://openalex.org/W2078680591,W2078680591,10.1038/nrm3836,"Linear ubiquitin chains: NF-κB signalling, cell death and beyond",2014,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,219,71
https://openalex.org/W2093529069,W2093529069,10.2337/diabetes.48.7.1359,Insulin-induced insulin receptor substrate-1 degradation is mediated by the proteasome degradation pathway.,1999,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,0
https://openalex.org/W2134646045,W2134646045,10.1038/sj.cr.7310027,Regulation of cytokine signaling pathways by PIAS proteins,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,219,40
https://openalex.org/W2136506445,W2136506445,10.1038/nsmb.2066,Constructing and decoding unconventional ubiquitin chains,2011,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,219,71
https://openalex.org/W2156860267,W2156860267,10.1128/mcb.18.4.2218,A Role for CREB Binding Protein and p300 Transcriptional Coactivators in Ets-1 Transactivation Functions,1998,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,80
https://openalex.org/W2402259557,W2402259557,10.1038/srep26509,"SUMO5, a Novel Poly-SUMO Isoform, Regulates PML Nuclear Bodies",2016,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,46
https://openalex.org/W2115184998,W2115184998,10.1126/science.280.5370.1760,The Ubiquitin-Related Protein RUB1 and Auxin Response in <i>Arabidopsis</i>,1998,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,219,19
https://openalex.org/W1987783168,W1987783168,10.1104/pp.103.029553,A Large Complement of the Predicted Arabidopsis ARM Repeat Proteins Are Members of the U-Box E3 Ubiquitin Ligase Family ,2004,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,39
https://openalex.org/W2007627662,W2007627662,10.1042/bj20080067,Control of AMPK-related kinases by USP9X and atypical Lys29/Lys33-linked polyubiquitin chains,2008,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,42
https://openalex.org/W2032328307,W2032328307,10.1038/emboj.2013.65,SENP3‐mediated deSUMOylation of dynamin‐related protein 1 promotes cell death following ischaemia,2013,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,60
https://openalex.org/W2037614468,W2037614468,10.1074/mcp.m400149-mcp200,A Universal Strategy for Proteomic Studies of SUMO and Other Ubiquitin-like Modifiers,2004,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,63
https://openalex.org/W2081466880,W2081466880,10.1074/jbc.m007140200,Hyaluronidase Induction of a WW Domain-containing Oxidoreductase That Enhances Tumor Necrosis Factor Cytotoxicity,2001,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,50
https://openalex.org/W2102779262,W2102779262,10.1105/tpc.015487,A Nuclear Protease Required for Flowering-Time Regulation in Arabidopsis Reduces the Abundance of SMALL UBIQUITIN-RELATED MODIFIER Conjugates,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,43
https://openalex.org/W2136172091,W2136172091,10.1124/jpet.107.129551,Activity-Dependent Neuroprotective Protein Snippet NAP Reduces Tau Hyperphosphorylation and Enhances Learning in a Novel Transgenic Mouse Model,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,40
https://openalex.org/W2139837621,W2139837621,10.1146/annurev-biophys-083012-130417,Structural Biology of the Proteasome,2013,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,218,104
https://openalex.org/W2762079811,W2762079811,10.1098/rsob.170167,Protein SUMOylation modification and its associations with disease,2017,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,218,99
https://openalex.org/W39381586,W39381586,10.1002/j.1460-2075.1992.tb05503.x,Single amino acid substitutions alter helix‐loop‐helix protein specificity for bases flanking the core CANNTG motif.,1992,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,35
https://openalex.org/W2017386314,W2017386314,10.1093/embo-reports/kve203,Ubiquitin‐associated (UBA) domains in Rad23 bind ubiquitin and promote inhibition of multi‐ubiquitin chain assembly,2001,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,218,29
https://openalex.org/W2139627774,W2139627774,10.1016/s0962-8924(01)02091-8,COP9 signalosome revisited: a novel mediator of protein degradation,2001,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,218,80
https://openalex.org/W1965638470,W1965638470,10.1038/sj.onc.1202199,Design and properties of a Myc derivative that efficiently homodimerizes,1998,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,1
https://openalex.org/W2006920169,W2006920169,10.1016/j.molcel.2012.03.026,Molecular Model of the Human 26S Proteasome,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,44
https://openalex.org/W2009630088,W2009630088,10.1016/j.exger.2010.07.001,Anti-ageing and rejuvenating effects of quercetin,2010,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,65
https://openalex.org/W2061462200,W2061462200,10.1016/j.dnarep.2010.09.011,The ubiquitous role of ubiquitin in the DNA damage response,2010,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,217,209
https://openalex.org/W2105289395,W2105289395,10.1016/j.molcel.2008.05.022,Ubc9 Sumoylation Regulates SUMO Target Discrimination,2008,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,56
https://openalex.org/W2105575738,W2105575738,10.1016/j.molcel.2013.09.018,The Translational Landscape of the Mammalian Cell Cycle,2013,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,33
https://openalex.org/W2136187443,W2136187443,10.1016/j.cell.2009.05.008,Assembly Pathway of the Mammalian Proteasome Base Subcomplex Is Mediated by Multiple Specific Chaperones,2009,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,44
https://openalex.org/W2164037809,W2164037809,10.1128/mcb.23.24.9251-9261.2003,Ubiquitin Depletion as a Key Mediator of Toxicity by Translational Inhibitors,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,51
https://openalex.org/W2164301822,W2164301822,10.1016/j.molcel.2008.03.009,The CUL7 E3 Ubiquitin Ligase Targets Insulin Receptor Substrate 1 for Ubiquitin-Dependent Degradation,2008,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,42
https://openalex.org/W1980534130,W1980534130,10.1016/s0968-0004(97)01117-1,Self-compartmentalizing proteases,1997,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,217,57
https://openalex.org/W2059531568,W2059531568,10.1021/bi960099f,Substrate Binding and Catalysis by Ubiquitin C-Terminal Hydrolases:  Identification of Two Active Site Residues,1996,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,45
https://openalex.org/W2096784679,W2096784679,10.1096/fasebj.11.13.9367342,Cell cycle regulation by the ubiquitin pathway,1997,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,217,99
https://openalex.org/W2043872467,W2043872467,10.1172/jci109957,A-Imilano apoprotein. Isolation and characterization of a cysteine-containing variant of the A-I apoprotein from human high density lipoproteins.,1980,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,217,26
https://openalex.org/W1983028052,W1983028052,10.1016/j.jmb.2008.12.081,Proteasomes Can Degrade a Significant Proportion of Cellular Proteins Independent of Ubiquitination,2009,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,56
https://openalex.org/W2025074695,W2025074695,10.1016/j.molcel.2005.06.033,Mediator Expression Profiling Epistasis Reveals a Signal Transduction Pathway with Antagonistic Submodules and Highly Specific Downstream Targets,2005,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,59
https://openalex.org/W2040611862,W2040611862,10.1016/j.chembiol.2011.10.017,"The Differential Modulation of USP Activity by Internal Regulatory Domains, Interactors and Eight Ubiquitin Chain Types",2011,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,59
https://openalex.org/W2045089261,W2045089261,10.1016/j.str.2006.06.012,Structural Basis of Ubiquitin Recognition by the Deubiquitinating Protease USP2,2006,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,41
https://openalex.org/W2057294377,W2057294377,10.1038/nsmb.2526,Detecting endogenous SUMO targets in mammalian cells and tissues,2013,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,58
https://openalex.org/W2069183580,W2069183580,10.1016/s1357-2725(02)00394-1,CHIP: a quality-control E3 ligase collaborating with molecular chaperones,2003,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,216,33
https://openalex.org/W2078490695,W2078490695,10.1007/s11745-002-0955-6,Identification and expression of mammalian long‐chain PUFA elongation enzymes,2002,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,30
https://openalex.org/W2086831875,W2086831875,10.1371/journal.pone.0022930,Prediction of Ubiquitination Sites by Using the Composition of k-Spaced Amino Acid Pairs,2011,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,39
https://openalex.org/W2114024085,W2114024085,10.1128/mcb.01517-08,Association of C-Terminal Ubiquitin Hydrolase BRCA1-Associated Protein 1 with Cell Cycle Regulator Host Cell Factor 1,2009,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,50
https://openalex.org/W2327577222,W2327577222,10.1038/nature17416,Cullin–RING ubiquitin E3 ligase regulation by the COP9 signalosome,2016,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,49
https://openalex.org/W1969077479,W1969077479,10.1073/pnas.201268998,Proteins related to the Nedd4 family of ubiquitin protein ligases interact with the L domain of Rous sarcoma virus and are required for gag budding from cells,2001,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,45
https://openalex.org/W1556549089,W1556549089,10.1016/s0021-9258(18)88925-6,Dissociation of protein kinase C activation from phorbol ester-induced maturation of HL-60 leukemia cells.,1985,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,216,42
https://openalex.org/W1490806999,W1490806999,10.1074/jbc.m706025200,The Yeast Hex3·Slx8 Heterodimer Is a Ubiquitin Ligase Stimulated by Substrate Sumoylation,2007,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,215,51
https://openalex.org/W1959134634,W1959134634,10.1038/emboj.2012.217,The E3 ligase HOIP specifies linear ubiquitin chain assembly through its RING‐IBR‐RING domain and the unique LDD extension,2012,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,215,44
https://openalex.org/W1995857416,W1995857416,10.3390/cells3041027,Versatile Roles of K63-Linked Ubiquitin Chains in Trafficking,2014,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,review,215,339
https://openalex.org/W2000313986,W2000313986,10.1038/nature08963,Listeria monocytogenes impairs SUMOylation for efficient infection,2010,ubiquitin_and_proteasome_pathways,Molecular Biology,61120627,https://openalex.org/T11041,Ubiquitin and proteasome pathways,0,article,215,32
