id,year,title,domain,primary_field,display_community,is_landmark,anchor_label,short_id,doi,cited_by_count,primary_topic,community_label
https://openalex.org/W2093021361,2012,Raman Spectroscopy Study of Rotated Double-Layer Graphene: Misorientation-Angle Dependence of Electronic Structure,graphene_2d_materials,Graphene research and applications,373,0,,W2093021361,10.1103/physrevlett.108.246103,583,Graphene research and applications,Graphene research and applications
https://openalex.org/W1967247466,2012,Sites for High Efficient Photocatalytic Hydrogen Evolution on a Limited-Layered MoS<sub>2</sub> Cocatalyst Confined on Graphene Sheets―The Role of Graphene,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W1967247466,10.1021/jp3093786,335,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2089363338,2011,High-Yield Synthesis of Few-Layer Graphene Flakes through Electrochemical Expansion of Graphite in Propylene Carbonate Electrolyte,graphene_2d_materials,Advancements in Battery Materials,61,0,,W2089363338,10.1021/ja203725d,590,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W1964035508,2010,Synergetic effects of graphene platelets and carbon nanotubes on the mechanical and thermal properties of epoxy composites,graphene_2d_materials,Graphene research and applications,373,0,,W1964035508,10.1016/j.carbon.2010.10.014,893,Graphene research and applications,Graphene research and applications
https://openalex.org/W2085732572,2011,Enhanced capacitance and rate capability of graphene/polypyrrole composite as electrode material for supercapacitors,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2085732572,10.1016/j.jpowsour.2011.02.090,578,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2015315007,2012,Graphene/polyaniline nanorod arrays: synthesis and excellent electromagnetic absorption properties,graphene_2d_materials,Electromagnetic wave absorption materials,284,0,,W2015315007,10.1039/c2jm34273a,494,Electromagnetic wave absorption materials,Electromagnetic wave absorption materials
https://openalex.org/W1997501722,2011,Highly selective adsorption of Hg2+ by a polypyrrole–reduced graphene oxide composite,graphene_2d_materials,Covalent Organic Framework Applications,208,0,,W1997501722,10.1039/c1cc00005e,614,Covalent Organic Framework Applications,Covalent Organic Framework Applications
https://openalex.org/W2053848721,2013,Towards ultrahigh volumetric capacitance: graphene derived highly dense but porous carbons for supercapacitors,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2053848721,10.1038/srep02975,620,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2092029638,2010,High performance supercapacitors based on reduced graphene oxide in aqueous and ionic liquid electrolytes,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2092029638,10.1016/j.carbon.2010.09.060,687,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W1891656487,2013,Statistical Study of Deep Submicron Dual-Gated Field-Effect Transistors on Monolayer Chemical Vapor Deposition Molybdenum Disulfide Films,graphene_2d_materials,2D Materials and Applications,0,0,,W1891656487,10.1021/nl400778q,222,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2039716232,2010,Graphene Oxide as a Matrix for Enzyme Immobilization,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2039716232,10.1021/la904014z,533,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2092178522,2011,Supercapacitor performances of thermally reduced graphene oxide,graphene_2d_materials,Graphene research and applications,373,0,,W2092178522,10.1016/j.jpowsour.2011.09.074,436,Graphene research and applications,Graphene research and applications
https://openalex.org/W2124579017,2012,Spatial control of defect creation in graphene at the nanoscale,graphene_2d_materials,Graphene research and applications,373,0,,W2124579017,10.1038/ncomms2141,350,Graphene research and applications,Graphene research and applications
https://openalex.org/W2010197973,2010,In-situ synthesis and characterization of electrically conductive polypyrrole/graphene nanocomposites,graphene_2d_materials,Conducting polymers and applications,195,0,,W2010197973,10.1016/j.polymer.2010.10.014,525,Conducting polymers and applications,Conducting polymers and applications
https://openalex.org/W2156469924,2012,Uniform hexagonal graphene flakes and films grown on liquid copper surface,graphene_2d_materials,Graphene research and applications,373,0,,W2156469924,10.1073/pnas.1200339109,460,Graphene research and applications,Graphene research and applications
https://openalex.org/W2313864934,2011,Reducing Graphene Oxide via Hydroxylamine: A Simple and Efficient Route to Graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2313864934,10.1021/jp202575j,337,Graphene research and applications,Graphene research and applications
https://openalex.org/W2012511918,2011,Bi- and trilayer graphene solutions,graphene_2d_materials,Graphene research and applications,373,0,,W2012511918,10.1038/nnano.2011.94,370,Graphene research and applications,Graphene research and applications
https://openalex.org/W2048947224,2012,Probing graphene grain boundaries with optical microscopy,graphene_2d_materials,Graphene research and applications,373,0,,W2048947224,10.1038/nature11562,387,Graphene research and applications,Graphene research and applications
https://openalex.org/W2142885828,2013,A PRIMER ON SURFACE PLASMON-POLARITONS IN GRAPHENE,graphene_2d_materials,Plasmonic and Surface Plasmon Research,673,0,,W2142885828,10.1142/s0217979213410014,376,Plasmonic and Surface Plasmon Research,Plasmonic and Surface Plasmon Research
https://openalex.org/W2142840270,2010,Mobility and saturation velocity in graphene on SiO2,graphene_2d_materials,Graphene research and applications,373,0,,W2142840270,10.1063/1.3483130,453,Graphene research and applications,Graphene research and applications
https://openalex.org/W2313963050,2011,Self-Assembled Hierarchical MoO<sub>2</sub>/Graphene Nanoarchitectures and Their Application as a High-Performance Anode Material for Lithium-Ion Batteries,graphene_2d_materials,Advancements in Battery Materials,61,0,,W2313963050,10.1021/nn201802c,654,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2159866365,2014,Electronic and electrochemical doping of graphene by surface adsorbates,graphene_2d_materials,Graphene research and applications,373,0,,W2159866365,10.3762/bjnano.5.195,126,Graphene research and applications,Graphene research and applications
https://openalex.org/W2317604357,2012,Carbocatalysts: Graphene Oxide and Its Derivatives,graphene_2d_materials,Metal-Organic Frameworks: Synthesis and Applications,548,0,,W2317604357,10.1021/ar300118v,561,Metal-Organic Frameworks: Synthesis and Applications,Metal-Organic Frameworks: Synthesis and Applications
https://openalex.org/W2033222042,2013,"Highly luminescent S, N co-doped graphene quantum dots with broad visible absorption bands for visible light photocatalysts",graphene_2d_materials,Carbon and Quantum Dots Applications,145,0,,W2033222042,10.1039/c3nr04402e,1165,Carbon and Quantum Dots Applications,Carbon and Quantum Dots Applications
https://openalex.org/W2074564329,2011,Large‐Scale Exfoliation of Inorganic Layered Compounds in Aqueous Surfactant Solutions,graphene_2d_materials,2D Materials and Applications,0,0,,W2074564329,10.1002/adma.201102584,1147,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2037788803,2012,Dislocation-Driven Deformations in Graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2037788803,10.1126/science.1217529,375,Graphene research and applications,Graphene research and applications
https://openalex.org/W2160130198,2011,Graphene Doping: A Review,graphene_2d_materials,Graphene research and applications,373,0,,W2160130198,10.5640/insc.010280,308,Graphene research and applications,Graphene research and applications
https://openalex.org/W2312991857,2011,Superior Capacitance of Functionalized Graphene,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2312991857,10.1021/jp2007073,337,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2048830922,2010,"Functionalization of Graphene <i>via</i> 1,3-Dipolar Cycloaddition",graphene_2d_materials,Graphene research and applications,373,0,,W2048830922,10.1021/nn100883p,417,Graphene research and applications,Graphene research and applications
https://openalex.org/W2074910366,2014,Influence of Stoichiometry on the Optical and Electrical Properties of Chemical Vapor Deposition Derived MoS<sub>2</sub>,graphene_2d_materials,2D Materials and Applications,0,0,,W2074910366,10.1021/nn503988x,343,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2016993888,2010,Lower-Defect Graphene Oxide Nanoribbons from Multiwalled Carbon Nanotubes,graphene_2d_materials,Graphene research and applications,373,0,,W2016993888,10.1021/nn100118m,584,Graphene research and applications,Graphene research and applications
https://openalex.org/W2329587901,2011,Effects of Polycrystalline Cu Substrate on Graphene Growth by Chemical Vapor Deposition,graphene_2d_materials,Graphene research and applications,373,0,,W2329587901,10.1021/nl201566c,468,Graphene research and applications,Graphene research and applications
https://openalex.org/W1990081464,2010,First-principles study of metal–graphene interfaces,graphene_2d_materials,Graphene research and applications,373,0,,W1990081464,10.1063/1.3524232,424,Graphene research and applications,Graphene research and applications
https://openalex.org/W4251620221,2010,Electron Transport in Disordered Graphene Nanoribbons,graphene_2d_materials,Graphene research and applications,373,0,,W4251620221,10.1103/physrevlett.104.056801,502,Graphene research and applications,Graphene research and applications
https://openalex.org/W2147998294,2013,Recent advances in the use of graphene-family nanoadsorbents for removal of toxic pollutants from wastewater,graphene_2d_materials,Graphene research and applications,373,0,,W2147998294,10.1016/j.cis.2013.12.005,529,Graphene research and applications,Graphene research and applications
https://openalex.org/W2025095895,2012,Efficient electromagnetic interference shielding of lightweight graphene/polystyrene composite,graphene_2d_materials,Electromagnetic wave absorption materials,284,0,,W2025095895,10.1039/c2jm32692b,583,Electromagnetic wave absorption materials,Electromagnetic wave absorption materials
https://openalex.org/W2116294656,2013,An innovative way of etching MoS2: Characterization and mechanistic investigation,graphene_2d_materials,2D Materials and Applications,0,0,,W2116294656,10.1007/s12274-013-0296-8,157,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2093002330,2010,A graphene-based fluorescent nanoprobe for silver(i) ions detection by using graphene oxide and a silver-specific oligonucleotide,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,56,0,,W2093002330,10.1039/b924832c,459,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques
https://openalex.org/W2001787394,2013,"A generic tight-binding model for monolayer, bilayer and bulk MoS2",graphene_2d_materials,2D Materials and Applications,0,0,,W2001787394,10.1063/1.4804936,216,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2158391169,2010,Optical constants of graphene measured by spectroscopic ellipsometry,graphene_2d_materials,Optical Polarization and Ellipsometry,617,0,,W2158391169,10.1063/1.3475393,416,Optical Polarization and Ellipsometry,Optical Polarization and Ellipsometry
https://openalex.org/W2055580571,2010,Toward a Universal “Adhesive Nanosheet” for the Assembly of Multiple Nanoparticles Based on a Protein-Induced Reduction/Decoration of Graphene Oxide,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2055580571,10.1021/ja100938r,834,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2109357726,2010,A Graphene Oxide Based Immuno‐biosensor for Pathogen Detection,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,56,0,,W2109357726,10.1002/anie.201001428,557,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques
https://openalex.org/W1992120436,2012,Graphene oxide as a highly selective substrate to synthesize a layered MoS2 hybrid electrocatalyst,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W1992120436,10.1039/c2cc33397j,181,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2327085608,2014,Total Absorption in a Graphene Monolayer in the Optical Regime by Critical Coupling with a Photonic Crystal Guided Resonance,graphene_2d_materials,Plasmonic and Surface Plasmon Research,673,0,,W2327085608,10.1021/ph400090p,637,Plasmonic and Surface Plasmon Research,Plasmonic and Surface Plasmon Research
https://openalex.org/W2076123375,2013,Facile synthesis and electrochemical properties of two dimensional layered MoS2/graphene composite for reversible lithium storage,graphene_2d_materials,Advancements in Battery Materials,61,0,,W2076123375,10.1016/j.jpowsour.2013.11.060,85,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2069615375,2012,Activation Energy Paths for Graphene Nucleation and Growth on Cu,graphene_2d_materials,Graphene research and applications,373,0,,W2069615375,10.1021/nn3008965,437,Graphene research and applications,Graphene research and applications
https://openalex.org/W2004512852,2012,Highly Compression‐Tolerant Supercapacitor Based on Polypyrrole‐mediated Graphene Foam Electrodes,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2004512852,10.1002/adma.201203578,797,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2040746005,2010,Porphyrin Functionalized Graphene Sheets in Aqueous Suspensions: From the Preparation of Graphene Sheets to Highly Conductive Graphene Films,graphene_2d_materials,Graphene research and applications,373,0,,W2040746005,10.1021/jp1008779,326,Graphene research and applications,Graphene research and applications
https://openalex.org/W2104735641,2013,Controlled Synthesis and Transfer of Large-Area WS<sub>2</sub> Sheets: From Single Layer to Few Layers,graphene_2d_materials,2D Materials and Applications,0,0,,W2104735641,10.1021/nn400971k,607,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2070660281,2011,Infrared Photodetectors Based on Reduced Graphene Oxide and Graphene Nanoribbons,graphene_2d_materials,Graphene research and applications,373,0,,W2070660281,10.1002/adma.201101414,324,Graphene research and applications,Graphene research and applications
https://openalex.org/W2113378064,2014,Ferromagnetism in ultrathin MoS2 nanosheets: from amorphous to crystalline,graphene_2d_materials,2D Materials and Applications,0,0,,W2113378064,10.1186/1556-276x-9-586,78,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2075296816,2011,Engineered Piezoelectricity in Graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2075296816,10.1021/nn204198g,350,Graphene research and applications,Graphene research and applications
https://openalex.org/W2008151065,2014,Epoxy Toughening with Low Graphene Loading,graphene_2d_materials,Graphene research and applications,373,0,,W2008151065,10.1002/adfm.201402553,351,Graphene research and applications,Graphene research and applications
https://openalex.org/W2129706268,2010,Towards a quantum resistance standard based on epitaxial graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2129706268,10.1038/nnano.2009.474,470,Graphene research and applications,Graphene research and applications
https://openalex.org/W2101586604,2011,Graphene CVD growth on copper and nickel: role of hydrogen in kinetics and structure,graphene_2d_materials,Graphene research and applications,373,0,,W2101586604,10.1039/c1cp22347j,459,Graphene research and applications,Graphene research and applications
https://openalex.org/W2121238039,2011,The promotion of neurite sprouting and outgrowth of mouse hippocampal cells in culture by graphene substrates,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2121238039,10.1016/j.biomaterials.2011.08.065,431,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W1985152113,2011,Graphene–metal–oxide composites for the degradation of dyes under visible light irradiation,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W1985152113,10.1039/c0jm03827j,651,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2041730527,2014,Hydrothermal synthesis of MoS2 nanoflowers as highly efficient hydrogen evolution reaction catalysts,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W2041730527,10.1016/j.jpowsour.2014.04.066,312,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2088689181,2012,Electrical control of optical properties of monolayer MoS2,graphene_2d_materials,2D Materials and Applications,0,0,,W2088689181,10.1016/j.ssc.2012.11.010,217,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2120849283,2014,Work Function Engineering of Graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2120849283,10.3390/nano4020267,308,Graphene research and applications,Graphene research and applications
https://openalex.org/W1997994513,2012,A Facile and Template-Free Hydrothermal Synthesis of Mn<sub>3</sub>O<sub>4</sub> Nanorods on Graphene Sheets for Supercapacitor Electrodes with Long Cycle Stability,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W1997994513,10.1021/cm203697w,779,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2108770389,2010,Crumpled Graphene Nanosheets as Highly Effective Barrier Property Enhancers,graphene_2d_materials,Graphene research and applications,373,0,,W2108770389,10.1002/adma.201000960,473,Graphene research and applications,Graphene research and applications
https://openalex.org/W1993893775,2010,Colloidal Graphene Quantum Dots,graphene_2d_materials,Graphene research and applications,373,0,,W1993893775,10.1021/jz100862f,362,Graphene research and applications,Graphene research and applications
https://openalex.org/W2017743310,2014,The in vitro and in vivo toxicity of graphene quantum dots,graphene_2d_materials,Carbon and Quantum Dots Applications,145,0,,W2017743310,10.1016/j.biomaterials.2014.03.021,521,Carbon and Quantum Dots Applications,Carbon and Quantum Dots Applications
https://openalex.org/W2313170327,2013,Graphene Materials for Electrochemical Capacitors,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2313170327,10.1021/jz400160k,327,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W2006666241,2014,Graphene/MoS<sub>2</sub> Heterostructures for Ultrasensitive Detection of DNA Hybridisation,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,56,0,,W2006666241,10.1002/adma.201401084,316,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques
https://openalex.org/W2312596693,2013,NiCo<sub>2</sub>S<sub>4</sub>@graphene as a Bifunctional Electrocatalyst for Oxygen Reduction and Evolution Reactions,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W2312596693,10.1021/am4007897,663,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2038882040,2014,Extraordinary attributes of 2-dimensional MoS2 nanosheets,graphene_2d_materials,2D Materials and Applications,0,0,,W2038882040,10.1016/j.cplett.2014.06.003,156,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W1968332835,2012,Ultrafast hot-carrier-dominated photocurrent in graphene,graphene_2d_materials,Graphene research and applications,373,0,,W1968332835,10.1038/nnano.2011.243,462,Graphene research and applications,Graphene research and applications
https://openalex.org/W2316393002,2013,Performance Enhancement of ZnO Photocatalyst via Synergic Effect of Surface Oxygen Defect and Graphene Hybridization,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2316393002,10.1021/la4001768,496,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W4234462709,2011,Contacting graphene,graphene_2d_materials,Graphene research and applications,373,0,,W4234462709,10.1063/1.3549183,299,Graphene research and applications,Graphene research and applications
https://openalex.org/W2166158493,2012,Mechanical properties of graphene oxides,graphene_2d_materials,Graphene research and applications,373,0,,W2166158493,10.1039/c2nr31164j,324,Graphene research and applications,Graphene research and applications
https://openalex.org/W2089905468,2010,Oxidation functional groups on graphene: Structural and electronic properties,graphene_2d_materials,Graphene research and applications,373,0,,W2089905468,10.1103/physrevb.82.125403,405,Graphene research and applications,Graphene research and applications
https://openalex.org/W2096474469,2013,Synthesis of structurally well-defined and liquid-phase-processable graphene nanoribbons,graphene_2d_materials,Graphene research and applications,373,0,,W2096474469,10.1038/nchem.1819,537,Graphene research and applications,Graphene research and applications
https://openalex.org/W1985071963,2013,Two-Dimensional Mesoporous Carbon Nanosheets and Their Derived Graphene Nanosheets: Synthesis and Efficient Lithium Ion Storage,graphene_2d_materials,Advancements in Battery Materials,61,0,,W1985071963,10.1021/ja310849c,635,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W2027605551,2013,Solid-source growth and atomic-scale characterization of graphene on Ag(111),graphene_2d_materials,Graphene research and applications,373,0,,W2027605551,10.1038/ncomms3804,124,Graphene research and applications,Graphene research and applications
https://openalex.org/W2076927423,2013,Graphene-based semiconductor nanostructures,graphene_2d_materials,Graphene research and applications,373,0,,W2076927423,10.3367/ufne.0183.201302a.0113,331,Graphene research and applications,Graphene research and applications
https://openalex.org/W2109849557,2013,Spin Hall effect in spin-valley coupled monolayers of transition metal dichalcogenides,graphene_2d_materials,2D Materials and Applications,0,0,,W2109849557,10.1103/physrevb.88.125301,71,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2052593504,2010,Preparation of chitosan/graphene oxide composite film with enhanced mechanical strength in the wet state,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W2052593504,10.1016/j.carbpol.2010.08.038,560,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2019885507,2010,Observation of Plasmarons in Quasi-Freestanding Doped Graphene,graphene_2d_materials,Graphene research and applications,373,0,,W2019885507,10.1126/science.1186489,423,Graphene research and applications,Graphene research and applications
https://openalex.org/W2011808181,2012,Renewing Functionalized Graphene as Electrodes for High‐Performance Supercapacitors,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W2011808181,10.1002/adma.201202774,428,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W1985732725,2010,Anomalously Large Reactivity of Single Graphene Layers and Edges toward Electron Transfer Chemistries,graphene_2d_materials,Graphene research and applications,373,0,,W1985732725,10.1021/nl902741x,510,Graphene research and applications,Graphene research and applications
https://openalex.org/W1978178378,2012,Design of tunable biperiodic graphene metasurfaces,graphene_2d_materials,Metamaterials and Metasurfaces Applications,554,0,,W1978178378,10.1103/physrevb.86.195408,366,Metamaterials and Metasurfaces Applications,Metamaterials and Metasurfaces Applications
https://openalex.org/W2081887179,2013,"Electrochemistry of graphene, graphene oxide and other graphenoids: Review",graphene_2d_materials,Graphene research and applications,373,0,,W2081887179,10.1016/j.elecom.2013.08.028,266,Graphene research and applications,Graphene research and applications
https://openalex.org/W2050785814,2010,Reducing Graphene Oxide on a Visible-Light BiVO<sub>4</sub> Photocatalyst for an Enhanced Photoelectrochemical Water Splitting,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2050785814,10.1021/jz100978u,861,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2025387005,2012,Graphene sponge for efficient and repeatable adsorption and desorption of water contaminations,graphene_2d_materials,Graphene research and applications,373,0,,W2025387005,10.1039/c2jm34128j,517,Graphene research and applications,Graphene research and applications
https://openalex.org/W2138552985,2013,In situ growth of double-layer MoO3/MoS2 film from MoS2 for hole-transport layers in organic solar cell,graphene_2d_materials,Organic Electronics and Photovoltaics,624,0,,W2138552985,10.1039/c3ta13579a,207,Organic Electronics and Photovoltaics,Organic Electronics and Photovoltaics
https://openalex.org/W2006323666,2010,"Graphene mode locked, wavelength-tunable, dissipative soliton fiber laser",graphene_2d_materials,Advanced Fiber Laser Technologies,28,0,,W2006323666,10.1063/1.3367743,469,Advanced Fiber Laser Technologies,Advanced Fiber Laser Technologies
https://openalex.org/W2166535044,2010,Solution-Processable Graphene Oxide as an Efficient Hole Transport Layer in Polymer Solar Cells,graphene_2d_materials,Organic Electronics and Photovoltaics,624,0,,W2166535044,10.1021/nn100551j,775,Organic Electronics and Photovoltaics,Organic Electronics and Photovoltaics
https://openalex.org/W2134461917,2013,A graphene dispersed CdS–MoS<sub>2</sub>nanocrystal ensemble for cooperative photocatalytic hydrogen production from water,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2134461917,10.1039/c3cc47301e,220,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2065599687,2010,Label-Free Biosensors Based on Aptamer-Modified Graphene Field-Effect Transistors,graphene_2d_materials,Advanced biosensing and bioanalysis techniques,56,0,,W2065599687,10.1021/ja108127r,556,Advanced biosensing and bioanalysis techniques,Advanced biosensing and bioanalysis techniques
https://openalex.org/W2335010051,2010,Structure-Directing Role of Graphene in the Synthesis of Metal−Organic Framework Nanowire,graphene_2d_materials,Metal-Organic Frameworks: Synthesis and Applications,548,0,,W2335010051,10.1021/ja105089w,460,Metal-Organic Frameworks: Synthesis and Applications,Metal-Organic Frameworks: Synthesis and Applications
https://openalex.org/W2010567600,2014,Enhancing the photocurrent and photoluminescence of single crystal monolayer MoS<sub>2</sub> with resonant plasmonic nanoshells,graphene_2d_materials,2D Materials and Applications,0,0,,W2010567600,10.1063/1.4862745,234,2D Materials and Applications,2D Materials and Applications
https://openalex.org/W2120449565,2011,Electrochemistry at Chemically Modified Graphenes,graphene_2d_materials,Graphene research and applications,373,0,,W2120449565,10.1002/chem.201101117,316,Graphene research and applications,Graphene research and applications
https://openalex.org/W2092291733,2013,MoS<sub>2</sub> Formed on Mesoporous Graphene as a Highly Active Catalyst for Hydrogen Evolution,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W2092291733,10.1002/adfm.201300318,698,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2112352913,2012,The application of graphene as electrodes in electrical and optical devices,graphene_2d_materials,Graphene research and applications,373,0,,W2112352913,10.1088/0957-4484/23/11/112001,379,Graphene research and applications,Graphene research and applications
https://openalex.org/W1994976325,2012,Preparation and characterization of graphene oxide nanosheets,graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W1994976325,10.1016/j.proeng.2012.02.009,491,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W1991710336,2010,"Preparation, characterization and antibacterial properties of silver-modified graphene oxide",graphene_2d_materials,Graphene and Nanomaterials Applications,372,0,,W1991710336,10.1039/c0jm02806a,454,Graphene and Nanomaterials Applications,Graphene and Nanomaterials Applications
https://openalex.org/W2094266344,2014,MoS2–reduced graphene oxide composites synthesized via a microwave-assisted method for visible-light photocatalytic degradation of methylene blue,graphene_2d_materials,Advanced Photocatalysis Techniques,43,0,,W2094266344,10.1039/c3ra46956e,130,Advanced Photocatalysis Techniques,Advanced Photocatalysis Techniques
https://openalex.org/W2069914206,2014,"Synthesis, properties and applications of graphene doped with boron, nitrogen and other elements",graphene_2d_materials,Graphene research and applications,373,0,,W2069914206,10.1016/j.nantod.2014.04.010,450,Graphene research and applications,Graphene research and applications
https://openalex.org/W1987201246,2011,Advanced asymmetrical supercapacitors based on graphene hybrid materials,graphene_2d_materials,Supercapacitor Materials and Fabrication,787,0,,W1987201246,10.1007/s12274-011-0129-6,413,Supercapacitor Materials and Fabrication,Supercapacitor Materials and Fabrication
https://openalex.org/W1994120599,2011,Graphene modified LiFePO4 cathode materials for high power lithium ion batteries,graphene_2d_materials,Advancements in Battery Materials,61,0,,W1994120599,10.1039/c0jm03287e,497,Advancements in Battery Materials,Advancements in Battery Materials
https://openalex.org/W1971114254,2012,Li Absorption and Intercalation in Single Layer Graphene and Few Layer Graphene by First Principles,graphene_2d_materials,Graphene research and applications,373,0,,W1971114254,10.1021/nl3019164,320,Graphene research and applications,Graphene research and applications
https://openalex.org/W1964974854,2010,Raman Measurements of Thermal Transport in Suspended Monolayer Graphene of Variable Sizes in Vacuum and Gaseous Environments,graphene_2d_materials,Thermal properties of materials,812,0,,W1964974854,10.1021/nn102915x,575,Thermal properties of materials,Thermal properties of materials
https://openalex.org/W2065218823,2014,Boron- and Nitrogen-Doped Graphene Quantum Dots/Graphene Hybrid Nanoplatelets as Efficient Electrocatalysts for Oxygen Reduction,graphene_2d_materials,Electrocatalysts for Energy Conversion,276,0,,W2065218823,10.1021/nn504637y,426,Electrocatalysts for Energy Conversion,Electrocatalysts for Energy Conversion
https://openalex.org/W2118437047,2012,Large-Scale Synthesis of High-Quality Hexagonal Boron Nitride Nanosheets for Large-Area Graphene Electronics,graphene_2d_materials,Graphene research and applications,373,0,,W2118437047,10.1021/nl203635v,560,Graphene research and applications,Graphene research and applications
https://openalex.org/W2165083142,2011,Infrared Nanoscopy of Dirac Plasmons at the Graphene–SiO<sub>2</sub> Interface,graphene_2d_materials,Graphene research and applications,373,0,,W2165083142,10.1021/nl202362d,560,Graphene research and applications,Graphene research and applications
https://openalex.org/W2006510131,2014,Nano reinforced cement and concrete composites and new perspective from graphene oxide,graphene_2d_materials,Graphene research and applications,373,0,,W2006510131,10.1016/j.conbuildmat.2014.09.040,718,Graphene research and applications,Graphene research and applications
https://openalex.org/W2070992828,2012,A perfect absorber made of a graphene micro-ribbon metamaterial,graphene_2d_materials,Metamaterials and Metasurfaces Applications,554,0,,W2070992828,10.1364/oe.20.028017,572,Metamaterials and Metasurfaces Applications,Metamaterials and Metasurfaces Applications
